"","Author","Year","Title","Journal","Volume","Issue","Pages"
"40098","Hillebrand, H.",2005,"Regressions of local on regional diversity do not reflect the importance of local interactions or saturation of local diversity","Oikos","110","1","195-198"
"39633","Linhart, Y. B., Keefover-Ring, K., Mooney, K. A., Breland, B. and Thompson, J. D.",2005,"A chemical polymorphism in a multitrophic setting: Thyme monoterpene composition and food web structure","American Naturalist","166","4","517-529"
"74431","Hohenbrink, P., Mundy, N. I., Zimmermann, E. and Radespiel, U.",2013,"First evidence for functional vomeronasal 2 receptor genes in primates","Biology Letters","9"," 1 ",""
"75575","Civitello, D. J., Pearsall, S., Duffy, M. A. and Hall, S. R.",2013,"Parasite consumption and host interference can inhibit disease spread in dense populations","Ecology Letters","16"," 5 ","626-634"
"43442","Le Roux, J. J., Wieczorek, A. M., Ramadan, M. M. and Tran, C. T.",2006,"Resolving the native provenance of invasive fireweed (Senecio madagascariensis Poir.) in the Hawaiian Islands as inferred from phylogenetic analysis","Diversity and Distributions","12","6","694-702"
"72501","Santangeli, A., Hanski, I. K. and Makela, H.",2013,"Integrating multi-source forest inventory and animal survey data to assess nationwide distribution and habitat correlates of the Siberian flying squirrel","Biological Conservation","157"," ","31-38"
"38678","Schafer, M. A. and Uhl, G.",2005,"Sequential mate encounters: female but not male body size influences female remating behavior","Behavioral Ecology","16","2","461-466"
"44559","Declerck, S., De Bie, T., Ercken, D., Hampel, H., Schrijvers, S., Van Wichelen, J., Gillard, V., Mandiki, R., Losson, B., Bauwens, D., Keijers, S., Vyverman, W., Goddeeris, B., De Meester, L., Brendonck, L. and Martens, K.",2006,"Ecological characteristic's of small farmland ponds: Associations with land use practices at multiple spatial scales","Biological Conservation","131","4","523-532"
"66449","Balestri, E., Vallerini, F. and Lardicci, C.",2011,"Storm-generated fragments of the seagrass Posidonia oceanica from beach wrack - A potential source of transplants for restoration","Biological Conservation","144"," 5 ","1644-1654"
"47257","Lindenmayer, D. B., Fischer, J., Felton, A., Montague-Drake, R., Manning, A. D., Simberloff, D., Youngentob, K., Saunders, D., Wilson, D., Felton, A. M., Blackmore, C., Lowe, A., Bond, S., Munro, N. and Elliott, C. P.",2007,"The complementarity of single-species and ecosystem-oriented research in conservation research","Oikos","116"," 7 ","1220-1226"
"36611","Higgins, M. A. and Ruokolainen, K.",2004,"Rapid tropical forest inventory: a comparison of techniques based on inventory data from western Amazonia","Conservation Biology","18","3","799-811"
"43553","Koga, N., Tsuruta, H., Tsuji, H. and Nakano, H.",2006,"Fuel consumption-derived CO2 emissions under conventional and reduced tillage cropping systems in northern Japan (vol 99, pg 213, 2003)","Agriculture Ecosystems & Environment","112","4","407-407"
"34729","Ward, M. P. and Schlossberg, S.",2004,"Conspecific attraction and the conservation of territorial songbirds","Conservation Biology","18","2","519-525"
"50921","Moore, J. W. and Semmens, B. X.",2008,"Incorporating uncertainty and prior information into stable isotope mixing models","Ecology Letters","11"," 5 ","470-480"
"34943","Terry, R. S., Smith, J. E., Sharpe, R. G., Rigaud, T., Littlewood, D. T. J., Ironside, J. E., Rollinson, D., Bouchon, D., MacNeil, C., Dick, J. T. A. and Dunn, A. M.",2004,"Widespread vertical transmission and associated host sex-ratio distortion within the eukaryotic phylum Microspora","Proceedings of the Royal Society B-Biological Sciences","271","1550","1783-1789"
"66620","Adam, T. C.",2011,"High-quality habitat and facilitation ameliorate competitive effects of prior residents on new settlers","Oecologia","166"," 1 ","121-130"
"52004","Grimm, N. B., Foster, D., Groffman, P., Grove, J. M., Hopkinson, C. S., Nadelhoffer, K. J., Pataki, D. E. and Peters, D. P. C.",2008,"The changing landscape: ecosystem responses to urbanization and pollution across climatic and societal gradients","Frontiers in Ecology and the Environment","6"," 5 ","264-272"
"44307","Fessl, B., Kleindorfer, S. and Tebbich, S.",2006,"An experimental study on the effects of an introduced parasite in Darwin's finches","Biological Conservation","127","1","55-61"
"56859","Cousins, S. A. O.",2009,"Landscape history and soil properties affect grassland decline and plant species richness in rural landscapes","Biological Conservation","142"," 11 ","2752-2758"
"47971","Guralnick, R. P., Hill, A. W. and Lane, M.",2007,"Towards a collaborative, global infrastructure for biodiversity assessment","Ecology Letters","10"," 8 ","663-672"
"42803","Orrock, J. L., Levey, D. J., Danielson, B. J. and Damschen, E. I.",2006,"Seed predation, not seed dispersal, explains the landscape-level abundance of an early-successional plant","Journal of Ecology","94","4","838-845"
"67337","Stien, A., Ims, R. A., Albon, S. D., Fuglei, E., Irvine, R. J., Ropstad, E., Halvorsen, O., Langvatn, R., Loe, L. E., Veiberg, V. and Yoccoz, N. G.",2012,"Congruent responses to weather variability in high arctic herbivores","Biology Letters","8"," 6 ","1002-1005"
"41962","Telford, R. J., Vandvik, V. and Birks, H. J. B.",2006,"How many freshwater diatoms are pH specialists? A response to Pither & Aarssen (2005)","Ecology Letters","9","4","E1-E5"
"56249","Gomez-Aparicio, L., Zavala, M. A., Bonet, F. J. and Zamora, R.",2009,"Are pine plantations valid tools for restoring Mediterranean forests? An assessment along abiotic and biotic gradients","Ecological Applications","19"," 8 ","2124-2141"
"43341","Lobon-Cervia, J. and Gutierrez, J.",2006,"Instability of stream salmonid population dynamics under strong environmental limitations-a reply","Oikos","114","2","376-380"
"74857","Gennet, S., Howard, J., Langholz, J., Andrews, K., Reynolds, M. D. and Morrison, S. A.",2013,"Farm practices for food safety: an emerging threat to floodplain and riparian ecosystems","Frontiers in Ecology and the Environment","11"," 5 ","236-242"
"70570","Claramunt, S., Derryberry, E. P., Remsen, J. V. and Brumfield, R. T.",2012,"High dispersal ability inhibits speciation in a continental radiation of passerine birds","Proceedings of the Royal Society B-Biological Sciences","279"," 1733 ","1567-1574"
"40381","Genton, B. J., Kotanen, P. M., Cheptou, P. O., Adolphe, C. and Shykoff, J. A.",2005,"Enemy release but no evolutionary loss of defence in a plant invasion: an inter-continental reciprocal transplant experiment","Oecologia","146","3","404-414"
"45768","Trevino, H. S., Skibiel, A. L., Karels, T. J. and Dobson, F. S.",2007,"Threats to avifauna on oceanic islands","Conservation Biology","21","1","125-132"
"72343","Sheffer, E., von Hardenberg, J., Yizhaq, H., Shachak, M. and Meron, E.",2013,"Emerged or imposed: a theory on the role of physical templates and self-organisation for vegetation patchiness","Ecology Letters","16"," 2 ","127-139"
"70898","Bonsall, M. B., Wallace-Hadrill, S. M. A., Geddes, J. R., Goodwin, G. M. and Holmes, E. A.",2012,"Nonlinear time-series approaches in characterizing mood stability and mood instability in bipolar disorder (vol 279, pg 916, 2012)","Proceedings of the Royal Society B-Biological Sciences","279"," 1742 ","3632-3632"
"77812","Johansson, V., Ranius, T. and Snall, T.",2014,"Development of secondary woodland decreases epiphyte metapopulation sizes in wooded grasslands","Biological Conservation","172"," ","49-55"
"54615","Pexton, J. J., de Boer, J. G., Heimpel, G. E., Vet, L. E. M., Whitfield, J. B. and Ode, P. J.",2009,"Competition and brood reduction: testing alternative models of clutch-size evolution in parasitoids","Behavioral Ecology","20"," 2 ","403-409"
"61518","Burton, A.",2010,"The return of the quagga","Frontiers in Ecology and the Environment","8"," 8 ","448-448"
"42189","Shier, D. M.",2006,"Effect of family support on the success of translocated black-tailed prairie dogs","Conservation Biology","20","6","1780-1790"
"41246","Bergamini, A., Scheidegger, C., Stofer, S., Carvalho, P., Davey, S., Dietrich, M., Dubs, F., Farkas, E., Groner, U., Karkkainen, K., Keller, C., Lokos, L., Lommi, S., Maguas, C., Mitchell, R., Pinho, P., Rico, V. J., Aragon, G., Truscott, A. M., Wolseley, P. and Watt, A.",2005,"Performance of macrolichens and lichen genera as indicators of lichen species richness and composition","Conservation Biology","19","4","1051-1062"
"73233","Nakagawa, F., Suzuki, A., Daita, S., Ohyama, T., Komatsu, D. D. and Tsunogai, U.",2013,"Tracing atmospheric nitrate in groundwater using triple oxygen isotopes: evaluation based on bottled drinking water","Biogeosciences","10"," 6 ","3547-3558"
"52877","Budden, A. E., Aarssen, L. W., Koricheva, J., Leimu, R., Lortie, C. J. and Tregenza, T.",2008,"Does double-blind review favor female authors? Reply","Frontiers in Ecology and the Environment","6"," 7 ","356-357"
"63834","Molokwu, M. N., Nilsson, J. A. and Olsson, O.",2011,"Diet selection in birds: trade-off between energetic content and digestibility of seeds","Behavioral Ecology","22"," 3 ","639-647"
"63502","Pataki, D. E., Carreiro, M. M., Cherrier, J., Grulke, N. E., Jennings, V., Pincetl, S., Pouyat, R. V., Whitlow, T. H. and Zipperer, W. C.",2011,"Coupling biogeochemical cycles in urban environments: ecosystem services, green solutions, and misconceptions","Frontiers in Ecology and the Environment","9"," 1 ","27-36"
"68326","Natalis, L. C. and Wesselingh, R. A.",2012,"Shared pollinators and pollen transfer dynamics in two hybridizing species, Rhinanthus minor and R. angustifolius","Oecologia","170"," 3 ","709-721"
"45559","Walton, M. E., Le Vay, L., Lebata, J. H., Binas, J. and Primavera, J. H.",2007,"Assessment of the effectiveness of mangrove rehabilitation using exploited and non-exploited indicator species","Biological Conservation","138"," 1-2 ","180-188"
"64542","Keenan, T., Serra, J. M., Lloret, F., Ninyerola, M. and Sabate, S.",2011,"Predicting the future of forests in the Mediterranean under climate change, with niche- and process-based models: CO2 matters!","Global Change Biology","17"," 1 ","565-579"
"65333","Fouquet, R.",2011,"Long run trends in energy-related external costs","Ecological Economics","70"," 12 ","2380-2389"
"46659","Pandit, R. and Laband, D. N.",2007,"Spatial autocorrelation in country-level models of species imperilment","Ecological Economics","60"," 3 ","526-532"
"52166","Gallizzi, K., Guenon, B. and Richner, H.",2008,"Maternally transmitted parasite defence can be beneficial in the absence of parasites","Oikos","117"," 2 ","223-230"
"50502","Punzalan, D., Rodd, F. H. and Rowe, L.",2008,"Sexual selection mediated by the thermoregulatory effects of male colour pattern in the ambush bug Phymata americana","Proceedings of the Royal Society B-Biological Sciences","275"," 1634 ","483-492"
"53448","Wong, B. B. M. and McCarthy, M.",2009,"Prudent male mate choice under perceived sperm competition risk in the eastern mosquito fish","Behavioral Ecology","20"," 2 ","278-282"
"43033","Moore, K. A. and Elmendorf, S. C.",2006,"Propagule vs. niche limitation: untangling the mechanisms behind plant species' distributions","Ecology Letters","9","7","797-804"
"67209","Terauds, A., Chown, S. L., Morgan, F., Peat, H. J., Watts, D. J., Keys, H., Convey, P. and Bergstrom, D. M.",2012,"Conservation biogeography of the Antarctic","Diversity and Distributions","18"," 7 ","726-741"
"76016","Birkin, F. and Polesie, T.",2013,"The relevance of epistemic analysis to sustainability economics and the capability approach","Ecological Economics","89"," ","144-152"
"77118","Proulx, R., Massicotte, P. and Pepino, M.",2014,"Googling Trends in Conservation Biology","Conservation Biology","28"," 1 ","44-51"
"41004","Carvajal-Rodriguez, A., Rolan-Alvarez, E. and Caballero, A.",2005,"Quantitative variation as a tool for detecting human-induced impacts on genetic diversity","Biological Conservation","124","1","Jan-13"
"68568","McTaggart, S. J., Wilson, P. J. and Little, T. J.",2012,"Daphnia magna shows reduced infection upon secondary exposure to a pathogen","Biology Letters","8"," 6 ","972-975"
"71058","Beck, J., Holloway, J. D., Khen, C. V. and Kitching, I. J.",2012,"Diversity Partitioning Confirms the Importance of Beta Components in Tropical Rainforest Lepidoptera","American Naturalist","180"," 3 ","E64-E74"
"61302","Coad, L., Abernethy, K., Balmford, A., Manica, A., Airey, L. and Milner-Gulland, E. J.",2010,"Distribution and Use of Income from Bushmeat in a Rural Village, Central Gabon","Conservation Biology","24"," 6 ","1510-1518"
"78759","Baldeck, C. A., Colgan, M. S., Feret, J. B., Levicx, S. R., Martin, R. E. and Asner, G. P.",2014,"Landscape-scale variation in plant community composition of an African savanna from airborne species mapping","Ecological Applications","24"," 1 ","84-93"
"34855","van Bergen, Y., Coolen, I. and Laland, K. N.",2004,"Nine-spined sticklebacks exploit the most reliable source when public and private information conflict","Proceedings of the Royal Society B-Biological Sciences","271","1542","957-962"
"52462","Douglass, J. G., Duffy, J. E., Bruno, J. F. and Gilchrist, G. W.",2008,"Correction of statistical miscalculation slightly alters conclusions about diversity effects for Douglass et al. (2008)","Ecology Letters","11"," 9 ","E9-E10"
"45162","Barnes, I. and Thomas, M. G.",2006,"Evaluating bacterial pathogen DNA preservation in museum osteological collections","Proceedings of the Royal Society B-Biological Sciences","273","1587","645-653"
"65452","Fela, J.",2011,"UNEP report tackles Congo water issues","Frontiers in Ecology and the Environment","9"," 4 ","201-201"
"53400","Yee, D. A., Taylor, S. and Vamosi, S. M.",2009,"Beetle and plant density as cues initiating dispersal in two species of adult predaceous diving beetles","Oecologia","160"," 1 ","25-36"
"66104","Burton, A.",2011,"It's life, Martinus, but not as we know it","Frontiers in Ecology and the Environment","9"," 1 ","84-84"
"53939","Stoy, P. C., Williams, M., Spadavecchia, L., Bell, R. A., Prieto-Blanco, A., Evans, J. G. and van Wijk, M. T.",2009,"Using Information Theory to Determine Optimum Pixel Size and Shape for Ecological Studies: Aggregating Land Surface Characteristics in Arctic Ecosystems","Ecosystems","12"," 4 ","574-589"
"55463","Lea, M. A., Johnson, D., Ream, R., Sterling, J., Melin, S. and Gelatt, T.",2009,"Extreme weather events influence dispersal of naive northern fur seals","Biology Letters","5"," 2 ","252-257"
"53352","Zheng, C. Z., Weisser, W. W., Harri, S. A. and Ovaskainen, O.",2009,"Hierarchical Metapopulation Dynamics of Two Aphid Species on a Shared Host Plant","American Naturalist","174"," 3 ","331-341"
"35691","Olsson, M., Ujvari, B., Madsen, T., Uller, T. and Wapstra, E.",2004,"Haldane rules: costs of outbreeding at production of daughters in sand lizards","Ecology Letters","7","10","924-928"
"67498","Siefert, A.",2012,"Spatial patterns of functional divergence in old-field plant communities","Oikos","121"," 6 ","907-914"
"78480","Chaminuka, P., Groeneveld, R. A. and van Ierland, E. C.",2014,"Reconciling interests concerning wildlife and livestock near conservation areas: A model for analysing alternative land uses","Ecological Economics","98"," ","29-38"
"42776","Pannell, J. R. and Dorken, M. E.",2006,"Colonisation as a common denominator in plant metapopulations and range expansions: effects on genetic diversity and sexual systems","Landscape Ecology","21","6","837-848"
"42013","Suding, K. N. and Gross, K. L.",2006,"Modifying native and exotic species richness correlations: The influence of fire and seed addition","Ecological Applications","16","4","1319-1326"
"52845","Burton, A.",2008,"Fungal footbaths for bees","Frontiers in Ecology and the Environment","6"," 7 ","355-355"
"54707","Panagopoulos, T.",2009,"Linking forestry, sustainability and aesthetics","Ecological Economics","68"," 10 ","2485-2489"
"34726","Wardle, D. A., Yeates, G. W., Williamson, W. M., Bonner, K. I. and Barker, G. M.",2004,"Linking aboveground and belowground communities: the indirect influence of aphid species identity and diversity on a three trophic level soil food web","Oikos","107","2","283-294"
"42011","Suh, S.",2006,"Reply: Downstream cut-offs in integrated hybrid life-cycle assessment","Ecological Economics","59","1","07-Dec"
"41168","Booker, F. L., Prior, S. A., Torbert, H. A., Fiscus, E. L., Pursley, W. A. and Hu, S. J.",2005,"Decomposition of soybean grown under elevated concentrations of CO2 and O-3","Global Change Biology","11","4","685-698"
"73570","Marini, L., Lindelow, A., Jonsson, A. M., Wulff, S. and Schroeder, L. M.",2013,"Population dynamics of the spruce bark beetle: a long-term study","Oikos","122"," 12 ","1768-1776"
"39036","Pettorelli, N., Weladji, R. B., Holand, O., Mysterud, A., Breie, H. and Stenseth, N. C.",2005,"The relative role of winter and spring conditions: linking climate and landscape-scale plant phenology to alpine reindeer body mass","Biology Letters","1","1","24-26"
"70873","Botts, E. A., Erasmus, B. F. N. and Alexander, G. J.",2012,"Methods to detect species range size change from biological atlas data: A comparison using the South African Frog Atlas Project","Biological Conservation","146"," 1 ","72-80"
"45204","Azeria, E. T., Carlson, A., Part, T. and Wiklund, C. G.",2006,"Temporal dynamics and nestedness of an oceanic island bird fauna","Global Ecology and Biogeography","15","4","328-338"
"72584","Rueda, M., Hawkins, B. A., Morales-Castilla, I., Vidanes, R. M., Ferrero, M. and Rodriguez, M. A.",2013,"Does fragmentation increase extinction thresholds? A European-wide test with seven forest birds","Global Ecology and Biogeography","22"," 12 ","1282-1292"
"46502","Pratt, R. B., Jacobsen, A. L., Golgotiu, K. A., Sperry, J. S., Ewers, F. W. and Davis, S. D.",2007,"Life history type and water stress tolerance in nine California chaparral species (Rhamnaceae)","Ecological Monographs","77"," 2 ","239-253"
"45303","Alais, D., Morrone, C. and Burr, D.",2006,"Separate attentional resources for vision and audition","Proceedings of the Royal Society B-Biological Sciences","273","1592","1339-1345"
"54028","Smithwick, E. A. H., Kashian, D. M., Ryan, M. G. and Turner, M. G.",2009,"Long-Term Nitrogen Storage and Soil Nitrogen Availability in Post-Fire Lodgepole Pine Ecosystems","Ecosystems","12"," 5 ","792-806"
"60624","Gillespie, A.",2010,"No more shark fin soup for Hawaii","Frontiers in Ecology and the Environment","8"," 7 ","342-342"
"39892","Karczmarski, L., Wursig, B., Gailey, G., Larson, K. W. and Vanderlip, C.",2005,"Spinner dolphins in a remote Hawaiian atoll: social grouping and population structure","Behavioral Ecology","16","4","675-685"
"54036","Smith, F. G., Jones, B. C., DeBruine, L. M. and Little, A. C.",2009,"Interactions between masculinity-femininity and apparent health in face preferences","Behavioral Ecology","20"," 2 ","441-445"
"59232","Nippert, J. B., Butler, J. J., Kluitenberg, G. J., Whittemore, D. O., Arnold, D., Spal, S. E. and Ward, J. K.",2010,"Patterns of Tamarix water use during a record drought","Oecologia","162"," 2 ","283-292"
"77243","Otero, J., L'Abee-Lund, J. H., Castro-Santos, T., Leonardsson, K., Storvik, G. O., Jonsson, B., Dempson, B., Russell, I. C., Jensen, A. J., Bagliniere, J. L., Dionne, M., Armstrong, J. D., Romakkaniemi, A., Letcher, B. H., Kocik, J. F., Erkinaro, J., Poole, R., Rogan, G., Lundqvist, H., MacLean, J. C., Jokikokko, E., Arnekleiv, J. V., Kennedy, R. J., Niemela, E., Caballero, P., Music, P. A., Antonsson, T., Gudjonsson, S., Veselov, A. E., Lamberg, A., Groom, S., Taylor, B. H., Taberner, M., Dillane, M., Arnason, F., Horton, G., Hvidsten, N. A., Jonsson, I. R., Jonsson, N., McKelvey, S., Naesje, T. F., Skaala, O., Smith, G. W., Saegrov, H., Stenseth, N. C. and Vollestad, L. A.",2014,"Basin-scale phenology and effects of climate variability on global timing of initial seaward migration of Atlantic salmon (Salmo salar)","Global Change Biology","20"," 1 ","61-75"
"64712","Jaatinen, K., Lehtonen, J. and Kokko, H.",2011,"Strategy selection under conspecific brood parasitism: an integrative modeling approach","Behavioral Ecology","22"," 1 ","144-155"
"52805","Cano, J. M., Makinen, H. S., Leinonen, T., Freyhof, J. and Merila, J.",2008,"Extreme neutral genetic and morphological divergence supports classification of Adriatic three-spined stickleback (Gasterosteus aculeatus) populations as distinct conservation units","Biological Conservation","141"," 4 ","1055-1066"
"56136","Hajkowicz, S., Higgins, A., Miller, C. and Marinoni, O.",2009,"Is getting a conservation model used more important than getting it accurate?","Biological Conservation","142"," 4 ","699-700"
"61119","Delattre, T., Burel, F., Humeau, A., Stevens, V. M., Vernon, P. and Baguette, M.",2010,"Dispersal mood revealed by shifts from routine to direct flights in the meadow brown butterfly Maniola jurtina","Oikos","119"," 12 ","1900-1908"
"48216","Franks, N. R., Hooper, J. W., Dornhaus, A., Aukett, P. J., Hayward, A. L. and Berghoff, S. M.",2007,"Reconnaissance and latent learning in ants","Proceedings of the Royal Society B-Biological Sciences","274"," 1617 ","1505-1509"
"40201","Hampe, A.",2005,"Fecundity limits in Frangula alnus (Rhamnaceae) relict populations at the species' southern range margin","Oecologia","143","3","377-386"
"66154","Brys, R., Shefferson, R. P. and Jacquemyn, H.",2011,"Impact of herbivory on flowering behaviour and life history trade-offs in a polycarpic herb: a 10-year experiment","Oecologia","166"," 2 ","293-303"
"75515","Conradt, L., List, C. and Roper, T. J.",2013,"Swarm Intelligence: When Uncertainty Meets Conflict","American Naturalist","182"," 5 ","592-610"
"62052","Zrenner, E., Bartz-Schmidt, K. U., Benav, H., Besch, D., Bruckmann, A., Gabel, V. P., Gekeler, F., Greppmaier, U., Harscher, A., Kibbel, S., Koch, J., Kusnyerik, A., Peters, T., Stingl, K., Sachs, H., Stett, A., Szurman, P., Wilhelm, B. and Wilke, R.",2011,"Subretinal electronic chips allow blind patients to read letters and combine them to words","Proceedings of the Royal Society B-Biological Sciences","278"," 1711 ","1489-1497"
"69666","Hardy, N. B. and Cook, L. G.",2012,"Testing for Ecological Limitation of Diversification: A Case Study Using Parasitic Plants","American Naturalist","180"," 4 ","438-449"
"50578","Pilastro, A., Gasparini, C., Boschetto, C. and Evans, J. P.",2008,"Colorful male guppies do not provide females with fecundity benefits","Behavioral Ecology","19"," 2 ","374-381"
"75956","Bonnet, T., Crespin, L., Pinot, A., Bruneteau, L., Bretagnolle, V. and Gauffre, B.",2013,"How the common vole copes with modern farming: Insights from a capture-mark-recapture experiment","Agriculture Ecosystems & Environment","177"," ","21-27"
"71541","Winands, S., Holm-Muller, K. and Weikard, H. P.",2013,"The biodiversity conservation game with heterogeneous countries","Ecological Economics","89"," ","14-23"
"69611","Hein, A. M., Hou, C. and Gillooly, J. F.",2012,"Energetic and biomechanical constraints on animal migration distance","Ecology Letters","15"," 2 ","104-110"
"54258","Samhouri, J. F., Vance, R. R., Forrester, G. E. and Steele, M. A.",2009,"Musical chairs mortality functions: density-dependent deaths caused by competition for unguarded refuges","Oecologia","160"," 2 ","257-265"
"70193","Edwards, D. P., Woodcock, P., Edwards, F. A., Larsen, T. H., Hsu, W. W., Benedick, S. and Wilcove, D. S.",2012,"Reduced-impact logging and biodiversity conservation: a case study from Borneo","Ecological Applications","22"," 2 ","561-571"
"76011","Bissett, A., Brown, M. V., Siciliano, S. D. and Thrall, P. H.",2013,"Microbial community responses to anthropogenically induced environmental change: towards a systems approach","Ecology Letters","16"," ","128-139"
"72259","Smith, A. B.",2013,"On evaluating species distribution models with random background sites in place of absences when test presences disproportionately sample suitable habitat","Diversity and Distributions","19"," 7 ","867-872"
"64732","Innocent, T. M., West, S. A., Sanderson, J. L., Hyrkkanen, N. and Reece, S. E.",2011,"Lethal combat over limited resources: testing the importance of competitors and kin","Behavioral Ecology","22"," 5 ","923-931"
"40453","Fremstad, E., Paal, J. and Mols, T.",2005,"Impacts of increased nitrogen supply on Norwegian lichen-rich alpine communities: a 10-year experiment","Journal of Ecology","93","3","471-481"
"56525","Farwig, N., Bailey, D., Bochud, E., Herrmann, J. D., Kindler, E., Reusser, N., Schuepp, C. and Schmidt-Entling, M. H.",2009,"Isolation from forest reduces pollination, seed predation and insect scavenging in Swiss farmland","Landscape Ecology","24"," 7 ","919-927"
"58261","Takada, T., Miyamoto, A. and Hasegawa, S. F.",2010,"Derivation of a yearly transition probability matrix for land-use dynamics and its applications","Landscape Ecology","25"," 4 ","561-572"
"68734","Mackenzie, C. A. and Ahabyona, P.",2012,"Elephants in the garden: Financial and social costs of crop raiding","Ecological Economics","75"," ","72-82"
