"","Author","Year","Title","Journal","Volume","Issue","Pages"
"49036","Bjerknes, A. L., Totland, O., Hegland, S. J. and Nielsen, A.",2007,"Do alien plant invasions really affect pollination success in native plant species?","Biological Conservation","138"," 1-2 ","1-12"
"35853","Morari, F., Lugato, E. and Borin, M.",2004,"An integrated non-point source model-GIS system for selecting criteria of best management practices in the Po Valley, North Italy","Agriculture Ecosystems & Environment","102","3","247-262"
"39749","Kutz, S. J., Hoberg, E. P., Polley, L. and Jenkins, E. J.",2005,"Global warming is changing the dynamics of Arctic host-parasite systems","Proceedings of the Royal Society B-Biological Sciences","272","1581","2571-2576"
"43530","Kowalewsky, S., Dambach, M., Mauck, B. and Dehnhardt, G.",2006,"High olfactory sensitivity for dimethyl sulphide in harbour seals","Biology Letters","2","1","106-109"
"67653","Sarmiento, L., Abadin, J., Gonzalez-Prieto, S. and Carballas, T.",2012,"Assessing and modeling the role of the native legume Lupinus meridanus in fertility restoration in a heterogeneous mountain environment of the tropical Andes","Agriculture Ecosystems & Environment","159"," ","29-39"
"39833","King, S. R. B. and Gurnell, J.",2005,"Habitat use and spatial dynamics of takhi introduced to Hustai National Park, Mongolia","Biological Conservation","124","2","277-290"
"49229","Arponen, A., Kondelin, H. and Moilanen, A.",2007,"Area-based refinement for selection of reserve sites with the benefit-function approach","Conservation Biology","21"," 2 ","527-533"
"66791","Wolff, J. O. and Gorb, S. N.",2012,"The influence of humidity on the attachment ability of the spider Philodromus dispar (Araneae, Philodromidae)","Proceedings of the Royal Society B-Biological Sciences","279"," 1726 ","139-143"
"78632","Boonekamp, J. J., Salomons, M., Bouwhuis, S., Dijkstra, C. and Verhulst, S.",2014,"Reproductive effort accelerates actuarial senescence in wild birds: an experimental study","Ecology Letters","17"," 5 ","599-605"
"76648","Velle, L. G., Nilsen, L. S., Norderhaug, A. and Vandvik, V.",2014,"Does prescribed burning result in biotic homogenization of coastal heathlands?","Global Change Biology","20"," 5 ","1429-1440"
"71451","Yendrek, C. R., Leisner, C. P. and Ainsworth, E. A.",2013,"Chronic ozone exacerbates the reduction in photosynthesis and acceleration of senescence caused by limited N availability in Nicotiana sylvestris","Global Change Biology","19"," 10 ","3155-3166"
"40960","Chefaoui, R. M., Hortal, J. and Lobo, J. M.",2005,"Potential distribution modelling, niche characterization and conservation status assessment using GIS tools: a case study of Iberian Copris species","Biological Conservation","122","2","327-338"
"51804","Hobbie, E. A. and Hobbie, J. E.",2008,"Natural abundance of (15)N in nitrogen-limited forests and tundra can estimate nitrogen cycling through mycorrhizal fungi: A review","Ecosystems","11"," 5 ","815-830"
"65299","Freudenburg, W. R.",2011,"Evidence and Assertions in Assessing Human Factors","Conservation Biology","25"," 3 ","635-636"
"74341","Huss, M., de Roos, A. M., Van Leeuwen, A., Casini, M. and Gardmark, A.",2013,"Cohort Dynamics Give Rise to Alternative Stable Community States","American Naturalist","182"," 3 ","374-392"
"57819","Wissel, S. and Watzold, F.",2010,"A Conceptual Analysis of the Application of Tradable Permits to Biodiversity Conservation","Conservation Biology","24"," 2 ","404-411"
"34560","Ziegler, A. D., Giambelluca, T. W., Sutherland, R. A., Nullet, M. A., Yarnasarn, S., Pinthong, J., Preechapanya, P. and Jaiaree, S.",2004,"Toward understanding the cumulative impacts of roads in upland agricultural watersheds of northern Thailand","Agriculture Ecosystems & Environment","104","1","145-158"
"77383","Montgomery, S. H., Mundy, N. I. and Barton, R. A.",2014,"ASPM and mammalian brain evolution: a case study in the difficulty in making macroevolutionary inferences about gene-phenotype associations","Proceedings of the Royal Society B-Biological Sciences","281"," 1778 ",""
"38568","Sharma, D. C.",2005,"Threats to Asian wetlands","Frontiers in Ecology and the Environment","3","3","126-126"
"65283","Frydman, C., Camerer, C., Bossaerts, P. and Rangel, A.",2011,"MAOA-L carriers are better at making optimal financial decisions under risk","Proceedings of the Royal Society B-Biological Sciences","278"," 1714 ","2053-2059"
"44468","Duncan, A. J., Rahman, A., Miller, D. W., Frutos, P., Gordon, I. J., Rehman, A. U., Baig, A., Ali, F. and Wright, I. A.",2006,"Transhumance livestock production in the Northern Areas of Pakistan: Nutritional inputs and productive outputs","Agriculture Ecosystems & Environment","117"," 2-3 ","195-204"
"67477","Sims, L., Pastor, J., Lee, T. and Dewey, B.",2012,"Nitrogen, phosphorus and light effects on growth and allocation of biomass and nutrients in wild rice","Oecologia","170"," 1 ","65-76"
"71113","Barker, J. L., Barclay, P. and Reeve, H. K.",2012,"Within-group competition reduces cooperation and payoffs in human groups","Behavioral Ecology","23"," 4 ","735-741"
"77980","Hansen, Z. K., Lowe, S. E. and Xu, W. C.",2014,"Long-term impacts of major water storage facilities on agriculture and the natural environment: Evidence from Idaho (US)","Ecological Economics","100"," ","106-118"
"45648","Veen, T., Svedin, N., Forsman, J. T., Hjernquist, M. B., Qvarnstrom, A., Hjernquist, K. A. T., Traff, J. and Klaassen, M.",2007,"Does migration of hybrids contribute to post-zygotic isolation in flycatchers?","Proceedings of the Royal Society B-Biological Sciences","274","1610","707-712"
"78235","Embar, K., Raveh, A., Hoffmann, I. and Kotler, B. P.",2014,"Predator facilitation or interference: a game of vipers and owls","Oecologia","174"," 4 ","1301-1309"
"53396","Yoshiyama, K., Mellard, J. P., Litchman, E. and Klausmeier, C. A.",2009,"Phytoplankton Competition for Nutrients and Light in a Stratified Water Column","American Naturalist","174"," 2 ","190-203"
"51066","Mayhew, P. J., Jenkins, G. B. and Benton, T. G.",2008,"A long-term association between global temperature and biodiversity, origination and extinction in the fossil record","Proceedings of the Royal Society B-Biological Sciences","275"," 1630 ","47-53"
"50618","Pestes, L. R., Peterman, R. M., Bradford, M. J. and Wood, C. C.",2008,"Bayesian decision analysis for evaluating management options to promote recovery of a depleted salmon population","Conservation Biology","22"," 2 ","351-361"
"42446","Rodriguez, L. C., Pascual, U. and Niemeyer, H. M.",2006,"Local identification and valuation of ecosystem goods and services from Opuntia scrublands of Ayacucho, Peru","Ecological Economics","57","1","30-44"
"37831","Anderson, T. M., McNaughton, S. J. and Ritchie, M. E.",2004,"Scale-dependent relationships between the spatial distribution of a limiting resource and plant species diversity in an African grassland ecosystem","Oecologia","139","2","277-287"
"67193","Thomas, P. and Rahman, M. S.",2012,"Extensive reproductive disruption, ovarian masculinization and aromatase suppression in Atlantic croaker in the northern Gulf of Mexico hypoxic zone","Proceedings of the Royal Society B-Biological Sciences","279"," 1726 ","28-38"
"44474","Dubois, N. S., Kennedy, E. D. and Getty, T.",2006,"Surplus nest boxes and the potential for polygyny affect clutch size and offspring sex ratio in house wrens","Proceedings of the Royal Society B-Biological Sciences","273","1595","1751-1757"
"39462","McDaniels, T. L. and Trousdale, W.",2005,"Resource compensation and negotiation support in an aboriginal context: Using community-based multi-attribute analysis to evaluate non-market losses","Ecological Economics","55","2","173-186"
"39436","McPherson, M. A. and Nieswiadomy, M. L.",2005,"Environmental Kuznets curve: threatened species and spatial effects","Ecological Economics","55","3","395-407"
"78028","Griffin, P. C. and Willi, Y.",2014,"Evolutionary shifts to self-fertilisation restricted to geographic range margins in North American Arabidopsis lyrata","Ecology Letters","17"," 4 ","484-490"
"49164","Bangham, J., Obbard, D. J., Kim, K. W., Haddrill, P. R. and Jiggins, F. M.",2007,"The age and evolution of an antiviral resistance mutation in Drosophila melanogaster","Proceedings of the Royal Society B-Biological Sciences","274"," 1621 ","2027-2034"
"72898","Piou, C. and Prevost, E.",2013,"Contrasting effects of climate change in continental vs. oceanic environments on population persistence and microevolution of Atlantic salmon","Global Change Biology","19"," 3 ","711-723"
"43955","Harrison, A. L.",2006,"Who's who in Conservation biology - an authorship analysis","Conservation Biology","20","3","652-657"
"50291","Ruhland, K., Paterson, A. M. and Smol, J. P.",2008,"Hemispheric-scale patterns of climate-related shifts in planktonic diatoms from North American and European lakes","Global Change Biology","14"," 11 ","2740-2754"
"45460","Willi, Y., Van Kleunen, M., Dietrich, S. and Fischer, M.",2007,"Genetic rescue persists beyond first-generation outbreeding in small populations of a rare plant","Proceedings of the Royal Society B-Biological Sciences","274","1623","2357-2364"
"61010","Dumbrell, A. J., Nelson, M., Helgason, T., Dytham, C. and Fitter, A. H.",2010,"Idiosyncrasy and overdominance in the structure of natural communities of arbuscular mycorrhizal fungi: is there a role for stochastic processes?","Journal of Ecology","98"," 2 ","419-428"
"53842","Terribile, L. C., Diniz, J. A. F., Rodriguez, M. A. and Rangel, T. F. L. V. B.",2009,"Richness patterns, species distributions and the principle of extreme deconstruction","Global Ecology and Biogeography","18"," 2 ","123-136"
"71321","Ahrestani, F. S., Van Langevelde, F., Heitkonig, I. M. A. and Prins, H. H. T.",2012,"Contrasting timing of parturition of chital Axis axis and gaur Bos gaurus in tropical South India - the role of body mass and seasonal forage quality","Oikos","121"," 8 ","1300-1310"
"64746","Hwang, W. H. and He, F. L.",2011,"Estimating abundance from presence/absence maps","Methods in Ecology and Evolution","2"," 5 ","550-559"
"62645","Teague, W. R., Dowhower, S. L., Baker, S. A., Haile, N., DeLaune, P. B. and Conover, D. M.",2011,"Grazing management impacts on vegetation, soil biota and soil chemical, physical and hydrological properties in tall grass prairie","Agriculture Ecosystems & Environment","141"," 3-4 ","310-322"
"71699","Walker, J. T., Jones, M. R., Bash, J. O., Myles, L., Meyers, T., Schwede, D., Herrick, J., Nemitz, E. and Robarge, W.",2013,"Processes of ammonia air-surface exchange in a fertilized Zea mays canopy","Biogeosciences","10"," 2 ","981-998"
"45830","Tercero-Bucardo, N., Kitzberger, T., Veblen, T. T. and Raffaele, E.",2007,"A field experiment on climatic and herbivore impacts on post-fire tree regeneration in north-western Patagonia","Journal of Ecology","95","4","771-779"
"61562","Brooks, J. S.",2010,"Economic and Social Dimensions of Environmental Behavior: Balancing Conservation and Development in Bhutan","Conservation Biology","24"," 6 ","1499-1509"
"45902","Stromberg, J. C., Lite, S. J., Marler, R., Paradzick, C., Shafroth, P. B., Shorrock, D., White, J. M. and White, M. S.",2007,"Altered stream-flow regimes and invasive plant species: the Tamarix case","Global Ecology and Biogeography","16","3","381-393"
"35207","Scheu, S. and Simmerling, F.",2004,"Growth and reproduction of fungal feeding Collembola as affected by fungal species, melanin and mixed diets","Oecologia","139","3","347-353"
"40172","Harwood, W. and Mac Nally, R.",2005,"Geometry of large woodland remnants and its influence on avifaunal distributions","Landscape Ecology","20","4","401-416"
"54041","Smeets, E. M. W., Bouwmanw, L. F., Stehfest, E., van Vuuren, D. P. and Posthuma, A.",2009,"Contribution of N2O to the greenhouse gas balance of first-generation biofuels","Global Change Biology","15"," 1 ","1-23"
"57501","Ashworth, L., Quesada, M., Casas, A., Aguilar, R. and Oyama, K.",2009,"Pollinator-dependent food production in Mexico","Biological Conservation","142"," 5 ","1050-1057"
"37134","Dobson, A.",2004,"Population dynamics of pathogens with multiple host species","American Naturalist","164","5","S64-S78"
"74149","Kawabe, T., Roseboom, W. and Nishida, S.",2013,"The sense of agency is action-effect causality perception based on cross-modal grouping","Proceedings of the Royal Society B-Biological Sciences","280"," 1763 ",""
"53227","Ashcroft, M. B., Chisholm, L. A. and French, K. O.",2008,"The effect of exposure on landscape scale soil surface temperatures and species distribution models","Landscape Ecology","23"," 2 ","211-225"
"36163","Lindenfors, P., Froberg, L. and Nunn, C. L.",2004,"Females drive primate social evolution","Proceedings of the Royal Society B-Biological Sciences","271"," ","S101-S103"
"58972","Pocock, M. J. O., Evans, D. M. and Memmott, J.",2010,"The impact of farm management on species-specific leaf area index (LAI): Farm-scale data and predictive models","Agriculture Ecosystems & Environment","135"," 4 ","279-287"
"76360","Ananda, J. and Proctor, W.",2013,"Collaborative approaches to water management and planning: An institutional perspective","Ecological Economics","86"," ","97-106"
"49908","Suding, K. N., Ashton, I. W., Bechtold, H., Bowman, W. D., Mobley, M. L. and Winkleman, R.",2008,"Plant and microbe contribution to community resilience in a directionally changing environment","Ecological Monographs","78"," 3 ","313-329"
"57160","Brockman, D. K., Cobden, A. K. and Whitten, P. L.",2009,"Birth season glucocorticoids are related to the presence of infants in sifaka (Propithecus verreauxi)","Proceedings of the Royal Society B-Biological Sciences","276"," 1663 ","1855-1863"
"75639","Chen, B., Zheng, L., Huang, B., Song, S. and Liu, H.",2013,"Seasonal and spatial comparisons of phytoplankton growth and mortality rates due to microzooplankton grazing in the northern South China Sea","Biogeosciences","10"," 4 ","2775-2785"
"63861","Mittelstet, A. R., Heeren, D. M., Fox, G. A., Storm, D. E., White, M. J. and Miller, R. B.",2011,"Comparison of subsurface and surface runoff phosphorus transport rates in alluvial floodplains","Agriculture Ecosystems & Environment","141"," 3-4 ","417-425"
"61762","Beer, C. J., Schiebel, R. and Wilson, P. A.",2010,"Technical Note: On methodologies for determining the size-normalised weight of planktic foraminifera","Biogeosciences","7"," 7 ","2193-2198"
"68292","Nilsson, M. and Persson, A.",2012,"Can Earth system interactions be governed? Governance functions for linking climate change mitigation with land use, freshwater and biodiversity protection","Ecological Economics","75"," ","61-71"
"66518","Archer, M., Beck, R., Gott, M., Hand, S., Godthelp, H. and Black, K.",2011,"Australia's first fossil marsupial mole (Notoryctemorphia) resolves controversies about their evolution and palaeoenvironmental origins","Proceedings of the Royal Society B-Biological Sciences","278"," 1711 ","1498-1506"
"73409","Mercier, A., Sewell, M. A. and Hamel, J. F.",2013,"Pelagic propagule duration and developmental mode: reassessment of a fading link","Global Ecology and Biogeography","22"," 5 ","517-530"
"47824","Herborg, L. M., Jerde, C. L., Lodge, D. M., Ruiz, G. M. and MacIsaac, H. J.",2007,"Predicting invasion risk using measures of introduction effort and environmental niche models","Ecological Applications","17"," 3 ","663-674"
"67897","Record, N. R., Pershing, A. J. and Maps, F.",2012,"First principles of copepod development help explain global marine diversity patterns","Oecologia","170"," 2 ","289-295"
"67162","Toledo, M., Pena-Claros, M., Bongers, F., Alarcon, A., Balcazar, J., Chuvina, J., Leano, C., Licona, J. C. and Poorter, L.",2012,"Distribution patterns of tropical woody species in response to climatic and edaphic gradients","Journal of Ecology","100"," 1 ","253-263"
"66608","Agudo, R., Rico, C., Hiraldo, F. and Donazar, J. A.",2011,"Evidence of connectivity between continental and differentiated insular populations in a highly mobile species","Diversity and Distributions","17"," 1 ","1-12"
"48212","Fraser, S., Callahan, A., Klassen, D. and Sherratt, T. N.",2007,"Empirical tests of the role of disruptive coloration in reducing detectability","Proceedings of the Royal Society B-Biological Sciences","274"," 1615 ","1325-1331"
"73792","Levy, J., Foulsham, T. and Kingstone, A.",2013,"Monsters are people too","Biology Letters","9"," 1 ",""
"51282","Lepczyk, C. A., Flather, C. H., Radeloff, V. C., Pidgeon, A. M., Hammer, R. B. and Liu, J. G.",2008,"Human impacts on regional avian diversity and abundance","Conservation Biology","22"," 2 ","405-416"
"41046","Cadotte, M. W. and Fukami, T.",2005,"Dispersal, spatial scale, and species diversity in a hierarchically structured experimental landscape","Ecology Letters","8","5","548-557"
"70014","Fortner, S. K., Lyons, W. B., Carey, A. E., Shipitalo, M. J., Welch, S. A. and Welch, K. A.",2012,"Silicate weathering and CO2 consumption within agricultural landscapes, the Ohio-Tennessee River Basin, USA","Biogeosciences","9"," 3 ","941-955"
"72267","Slik, J. W. F., Paoli, G., McGuire, K., Amaral, I., Barroso, J., Bastian, M., Blanc, L., Bongers, F., Boundja, P., Clark, C., Collins, M., Dauby, G., Ding, Y., Doucet, J. L., Eler, E., Ferreira, L., Forshed, O., Fredriksson, G., Gillet, J. F., Harris, D., Leal, M., Laumonier, Y., Malhi, Y., Mansor, A., Martin, E., Miyamoto, K., Araujo-Murakami, A., Nagamasu, H., Nilus, R., Nurtjahya, E., Oliveira, A., Onrizal, O., Parada-Gutierrez, A., Permana, A., Poorter, L., Poulsen, J., Ramirez-Angulo, H., Reitsma, J., Rovero, F., Rozak, A., Sheil, D., Silva-Espejo, J., Silveira, M., Spironelo, W., ter Steege, H., Stevart, T., Navarro-Aguilar, G. E., Sunderland, T., Suzuki, E., Tang, J. W., Theilade, I., van der Heijden, G., van Valkenburg, J., Van Do, T., Vilanova, E., Vos, V., Wich, S., Woll, H., Yoneda, T., Zang, R. G., Zhang, M. G. and Zweifel, N.",2013,"Large trees drive forest aboveground biomass variation in moist lowland forests across the tropics","Global Ecology and Biogeography","22"," 12 ","1261-1271"
"70593","Chiwa, M., Onikura, N., Ide, J. and Kume, A.",2012,"Impact of N-Saturated Upland Forests on Downstream N Pollution in the Tatara River Basin, Japan","Ecosystems","15"," 2 ","230-241"
"44527","Devereux, C. L., Whittingham, M. J., Fernandez-Juricic, E., Vickery, J. A. and Krebs, J. R.",2006,"Predator detection and avoidance by starlings under differing scenarios of predation risk","Behavioral Ecology","17","2","303-309"
"60641","Gibbon, A., Silman, M. R., Malhi, Y., Fisher, J. B., Meir, P., Zimmermann, M., Dargie, G. C., Farfan, W. R. and Garcia, K. C.",2010,"Ecosystem Carbon Storage Across the Grassland-Forest Transition in the High Andes of Manu National Park, Peru","Ecosystems","13"," 7 ","1097-1111"
"44915","Brosius, J. P.",2006,"Common ground between anthropology and conservation biology","Conservation Biology","20","3","683-685"
"55474","Laurance, W. F. and Wright, S. J.",2009,"Special Section: New Insights into the Tropical Biodiversity Crisis","Conservation Biology","23"," 6 ","1382-1385"
"75091","Fang, J. K. H., Mello-Athayde, M. A., Schonberg, C. H. L., Kline, D. I., Hoegh-Guldberg, O. and Dove, S.",2013,"Sponge biomass and bioerosion rates increase under ocean warming and acidification","Global Change Biology","19"," 12 ","3581-3591"
"72929","Peterson, E. E., Ver Hoef, J. M., Isaak, D. J., Falke, J. A., Fortin, M. J., Jordan, C. E., McNyset, K., Monestiez, P., Ruesch, A. S., Sengupta, A., Som, N., Steel, E. A., Theobald, D. M., Torgersen, C. E. and Wenger, S. J.",2013,"Modelling dendritic ecological networks in space: an integrated network perspective","Ecology Letters","16"," 5 ","707-719"
"52413","Edvardsson, M., Hunt, J., Moore, P. J. and Moore, A. J.",2008,"Female agreement over male attractiveness is not affected by cost of mating with experienced males","Behavioral Ecology","19"," 4 ","854-859"
"73728","Llop, M.",2013,"Water reallocation in the input-output model","Ecological Economics","86"," ","21-27"
"38528","Silva, R. G., Holub, S. M., Jorgensen, E. E. and Ashanuzzaman, A. N. M.",2005,"Indicators of nitrate leaching loss under different land use of clayey and sandy soils in southeastern Oklahoma","Agriculture Ecosystems & Environment","109"," 3-4 ","346-359"
"74786","Glowacki, L. B. and Penczak, T.",2013,"Drivers of fish diversity, homogenization/differentiation and species range expansions at the watershed scale","Diversity and Distributions","19"," 8 ","907-918"
"65275","Fujiwara, A., Hirawake, T., Suzuki, K. and Saitoh, S. I.",2011,"Remote sensing of size structure of phytoplankton communities using optical properties of the Chukchi and Bering Sea shelf region","Biogeosciences","8"," 12 ","3567-3580"
"63699","Newth, J. L., Brown, M. J. and Rees, E. C.",2011,"Incidence of embedded shotgun pellets in Bewick's swans Cygnus columbianus bewickii and whooper swans Cygnus cygnus wintering in the UK","Biological Conservation","144"," 5 ","1630-1637"
"61551","Bruessow, F., Asins, M. J., Jacas, J. A. and Urbaneja, A.",2010,"Replacement of CTV-susceptible sour orange rootstock by CTV-tolerant ones may have triggered outbreaks of Tetranychus urticae in Spanish citrus","Agriculture Ecosystems & Environment","137"," 1-2 ","93-98"
"69157","Klitgaard, K. A. and Krall, L.",2012,"Ecological economics, degrowth, and institutional change","Ecological Economics","84"," ","247-253"
"38901","Rasanen, K., Laurila, A. and Merila, J.",2005,"Maternal investment in egg size: environment- and population-specific effects on offspring performance","Oecologia","142","4","546-553"
"44802","Casini, M., Cardinale, M. and Hjelm, J.",2006,"Inter-annual variation in herring, Clupea harengus, and sprat, Sprattus sprattus, condition in the central Baltic Sea: what gives the tune?","Oikos","112","3","638-650"
"34946","Teng, J. and McCann, K. S.",2004,"Dynamics of compartmented and reticulate food webs in relation to energetic flows","American Naturalist","164","1","85-100"
"72027","Tatarnic, N. J. and Cassis, G.",2013,"Surviving in Sympatry: Paragenital Divergence and Sexual Mimicry between a Pair of Traumatically Inseminating Plant Bugs","American Naturalist","182"," 4 ","542-551"
"65237","Gao, Y. Z., Chen, Q., Lin, S., Giese, M. and Brueck, H.",2011,"Resource manipulation effects on net primary production, biomass allocation and rain-use efficiency of two semiarid grassland sites in Inner Mongolia, China","Oecologia","165"," 4 ","855-864"
"47856","Hedenas, H., Blomberg, P. and Ericson, L.",2007,"Significance of old aspen (Populus tremula) trees for the occurrence of lichen photobionts","Biological Conservation","135"," 3 ","380-387"
"40015","Hutchinson, M. F., McIntyre, S., Hobbs, R. J., Stein, J. L., Garnett, S. and Kinloch, J.",2005,"Integrating a global agro-climatic classification with bioregional boundaries in Australia","Global Ecology and Biogeography","14","3","197-212"
"78744","Barclay, P. and Stoller, B.",2014,"Local competition sparks concerns for fairness in the ultimatum game","Biology Letters","10"," 5 ",""
"62699","Sunday, J. M., Bates, A. E. and Dulvy, N. K.",2011,"Global analysis of thermal tolerance and latitude in ectotherms","Proceedings of the Royal Society B-Biological Sciences","278"," 1713 ","1823-1830"
"49253","Araki, H., Ardren, W. R., Olsen, E., Cooper, B. and Blouin, M. S.",2007,"Reproductive success of captive-bred steelhead trout in the wild: Evaluation of three hatchery programs in the Hood River","Conservation Biology","21"," 1 ","181-190"
"47168","Luscier, J. D., Thompson, W. L., Wilson, J. M., Gorham, B. E. and Dragut, L. D.",2007,"Techniques for determining percent ground cover - Reply","Frontiers in Ecology and the Environment","5"," 5 ","240-240"
"38019","Willi, Y. and Van Buskirk, J.",2005,"Genomic compatibility occurs over a wide range of parental genetic similarity in an outcrossing plant","Proceedings of the Royal Society B-Biological Sciences","272","1570","1333-1338"
"74154","Kato, T., Knorr, W., Scholze, M., Veenendaal, E., Kaminski, T., Kattge, J. and Gobron, N.",2013,"Simultaneous assimilation of satellite and eddy covariance data for improving terrestrial water and carbon simulations at a semi-arid woodland site in Botswana","Biogeosciences","10"," 2 ","789-802"
"42940","Nelson, X. J. and Jackson, R. R.",2006,"Compound mimicry and trading predators by the males of sexually dimorphic Batesian mimics","Proceedings of the Royal Society B-Biological Sciences","273","1584","367-372"
"75188","Edelist, D., Rilov, G., Golani, D., Carlton, J. T. and Spanier, E.",2013,"Restructuring the Sea: profound shifts in the world's most invaded marine ecosystem","Diversity and Distributions","19"," 1 ","69-77"
"36575","Holland, J. N., DeAngelis, D. L. and Schultz, S. T.",2004,"Evolutionary stability of mutualism: interspecific population regulation as an evolutionarily stable strategy","Proceedings of the Royal Society B-Biological Sciences","271","1550","1807-1814"
"72335","Sheriff, M. J. and Love, O. P.",2013,"Determining the adaptive potential of maternal stress","Ecology Letters","16"," 2 ","271-280"
"77896","Hou, L. L., Hoag, D., Keske, C. M. H. and Lu, C. H.",2014,"Sustainable value of degraded soils in China's Loess Plateau: An updated approach","Ecological Economics","97"," ","20-27"
"54830","Nomakuchi, S., Park, P. J. and Bell, M. A.",2009,"Correlation between exploration activity and use of social information in three-spined sticklebacks","Behavioral Ecology","20"," 2 ","340-345"
