"","Author","Year","Title","Journal","Volume","Issue","Pages"
"76270","Auyeung, D. S. N., Suseela, V. and Dukes, J. S.",2013,"Warming and drought reduce temperature sensitivity of nitrogen transformations","Global Change Biology","19"," 2 ","662-676"
"46563","Piha, H., Luoto, M., Piha, M. and Merila, J.",2007,"Anuran abundance and persistence in agricultural landscapes during a climatic extreme","Global Change Biology","13"," 1 ","300-311"
"45930","Stern, D. I.",2007,"Ecological economics: An introduction","Ecological Economics","63","4","829-830"
"55915","Hu, X. S., He, F. L. and Hubbell, S. P.",2009,"Community differentiation on landscapes: drift, migration and speciation","Oikos","118"," 10 ","1515-1523"
"58892","Ragsdale, E. J. and Baldwin, J. G.",2010,"Resolving phylogenetic incongruence to articulate homology and phenotypic evolution: a case study from Nematoda","Proceedings of the Royal Society B-Biological Sciences","277"," 1686 ","1299-1307"
"63215","Richmond, J. Q., Jockusch, E. L. and Latimer, A. M.",2011,"Mechanical Reproductive Isolation Facilitates Parallel Speciation in Western North American Scincid Lizards","American Naturalist","178"," 3 ","320-332"
"34651","Williams, R. J. and Martinez, N. D.",2004,"Limits to trophic levels and omnivory in complex food webs: Theory and data","American Naturalist","163","3","458-468"
"78803","Araya-Ajoy, Y. G. and Dingemanse, N. J.",2014,"Characterizing behavioural 'characters': an evolutionary framework","Proceedings of the Royal Society B-Biological Sciences","281"," 1776 ",""
"66035","Carlyle, C. N., Fraser, L. H. and Turkington, R.",2011,"Tracking Soil Temperature and Moisture in a Multi-Factor Climate Experiment in Temperate Grassland: Do Climate Manipulation Methods Produce their Intended Effects?","Ecosystems","14"," 3 ","489-502"
"40094","Hoarau, G., Boon, E., Jongma, D. N., Ferber, S., Palsson, J., Van der Veer, H. W., Rijnsdorp, A. D., Stam, W. T. and Olsen, J. L.",2005,"Low effective population size and evidence for inbreeding in an overexploited flatfish, plaice (Pleuronectes platessa L.)","Proceedings of the Royal Society B-Biological Sciences","272","1562","497-503"
"63523","Paritsis, J. and Veblen, T. T.",2011,"Dendroecological analysis of defoliator outbreaks on Nothofagus pumilio and their relation to climate variability in the Patagonian Andes","Global Change Biology","17"," 1 ","239-253"
"44207","Frost, T. M., Fischer, J. M., Klug, J. L., Arnott, S. E. and Montz, P. K.",2006,"Trajectories of zooplankton recovery in the little rock lake whole-lake acidification experiment","Ecological Applications","16","1","353-367"
"39722","Larsen, T. H., Williams, N. M. and Kremen, C.",2005,"Extinction order and altered community structure rapidly disrupt ecosystem functioning","Ecology Letters","8","5","538-547"
"41956","Thomas, G. H., Freckleton, R. P. and Szekely, T.",2006,"Comparative analyses of the influence of developmental mode on phenotypic diversification rates in shorebirds","Proceedings of the Royal Society B-Biological Sciences","273","1594","1619-1624"
"64806","Horreo, J. L., Machado-Schiaffino, G., Ayllon, F., Griffiths, A. M., Bright, D., Stevens, J. R. and Garcia-Vazquez, E.",2011,"Impact of climate change and human-mediated introgression on southern European Atlantic salmon populations","Global Change Biology","17"," 5 ","1778-1787"
"56335","Gasparini, C., Peretti, A. V. and Pilastro, A.",2009,"Female presence influences sperm velocity in the guppy","Biology Letters","5"," 6 ","792-794"
"78854","Aguilera, P., Cornejo, P., Borie, F., Barea, J. M., von Baer, E. and Oehl, F.",2014,"Diversity of arbuscular mycorrhizal fungi associated with Triticum aestivum L. plants growing in an Andosol with high aluminum level","Agriculture Ecosystems & Environment","186"," ","178-184"
"35187","Scholes, R. J., Frost, P. G. H. and Tian, Y. H.",2004,"Canopy structure in savannas along a moisture gradient on Kalahari sands","Global Change Biology","10","3","292-302"
"60997","Dutton, A., Edwards-Jones, G. and Macdonald, D. W.",2010,"Estimating the Value of Non-Use Benefits from Small Changes in the Provision of Ecosystem Services","Conservation Biology","24"," 6 ","1479-1487"
"57497","Asner, G. P., Rudel, T. K., Aide, T. M., Defries, R. and Emerson, R.",2009,"A Contemporary Assessment of Change in Humid Tropical Forests","Conservation Biology","23"," 6 ","1386-1395"
"54611","Philippe, F. X., Canart, B., Laitat, M., Wavreille, J., Vandenheede, M., Bartiaux-Thill, N., Nicks, B. and Cabaraux, J. F.",2009,"Gaseous emissions from group-housed gestating sows kept on deep litter and offered an ad libitum high-fibre diet","Agriculture Ecosystems & Environment","132"," 1-2 ","66-73"
"65546","Elgersma, K. J., Ehrenfeld, J. G., Yu, S. and Vor, T.",2011,"Legacy effects overwhelm the short-term effects of exotic plant invasion and restoration on soil microbial community structure, enzyme activities, and nitrogen cycling","Oecologia","167"," 3 ","733-745"
"72992","Pearce, E., Stringer, C. and Dunbar, R. I. M.",2013,"New insights into differences in brain organization between Neanderthals and anatomically modern humans","Proceedings of the Royal Society B-Biological Sciences","280"," 1758 ",""
"41616","Wilsey, B. J. and Polley, H. W.",2006,"Aboveground productivity and root-shoot allocation differ between native and introduced grass species","Oecologia","150","2","300-309"
"62230","Willems, A. B., Augustenborg, C. A., Hepp, S., Lanigan, G., Hochstrasser, T., Kammann, C. and Muller, C.",2011,"Carbon dioxide emissions from spring ploughing of grassland in Ireland","Agriculture Ecosystems & Environment","144"," 1 ","347-351"
"36219","Lavrov, D. V., Brown, W. M. and Boore, J. L.",2004,"Phylogenetic position of the Pentastomida and (pan)crustacean relationships","Proceedings of the Royal Society B-Biological Sciences","271","1538","537-544"
"76128","Becker, M., McRobb, R., Watson, F., Droge, E., Kanyembo, B., Murdoch, J. and Kakumbi, C.",2013,"Evaluating wire-snare poaching trends and the impacts of by-catch on elephants and large carnivores","Biological Conservation","158"," ","26-36"
"53791","Treves, A., Wallace, R. B. and White, S.",2009,"Participatory Planning of Interventions to Mitigate Human-Wildlife Conflicts","Conservation Biology","23"," 6 ","1577-1587"
"60669","Gavin, M. C., Solomon, J. N. and Blank, S. G.",2010,"Measuring and Monitoring Illegal Use of Natural Resources","Conservation Biology","24"," 1 ","89-100"
"35725","Nykanen, H. and Koricheva, J.",2004,"Damage-induced changes in woody plants and their effects on insect herbivore performance: a meta-analysis","Oikos","104","2","247-268"
"72488","Sasse, T. P., McNeil, B. I. and Abramowitz, G.",2013,"A novel method for diagnosing seasonal to inter-annual surface ocean carbon dynamics from bottle data using neural networks","Biogeosciences","10"," 6 ","4319-4340"
"47757","Holdsworth, A. R., Frelich, L. E. and Reich, P. B.",2007,"Effects of earthworm invasion on plant species richness in northern hardwood forests","Conservation Biology","21"," 4 ","997-1008"
"66047","Caprio, E., Chamberlain, D. E., Isaia, M. and Rolando, A.",2011,"Landscape changes caused by high altitude ski-pistes affect bird species richness and distribution in the Alps","Biological Conservation","144"," 12 ","2958-2967"
"37656","Beverly, J. L. and Martell, D. L.",2004,"Modeling prescribed surface-fire regimes for Pinus strobus conservation","Conservation Biology","18","6","1541-1552"
"60368","Herrick, J. E., Lessard, V. C., Spaeth, K. E., Shaver, P. L., Dayton, R. S., Pyke, D. A., Jolley, L. and Goebel, J. J.",2010,"National ecosystem assessments supported by scientific and local knowledge","Frontiers in Ecology and the Environment","8"," 8 ","403-408"
"51897","Hartig, F. and Drechsler, M.",2008,"The time horizon and its role in multiple species conservation planning","Biological Conservation","141"," 10 ","2625-2631"
"46026","Smiley, P. C., Maul, J. D. and Cooper, C. M.",2007,"Avian community structure among restored riparian habitats in northwestern Mississippi","Agriculture Ecosystems & Environment","122","2","149-156"
"58946","Powney, G. D., Roy, D. B., Chapman, D. and Oliver, T. H.",2010,"Synchrony of butterfly populations across species' geographic ranges","Oikos","119"," 10 ","1690-1696"
"46717","Oke, D. O. and Odebiyi, K. A.",2007,"Traditional cocoa-based agroforestry and forest species conservation in Ondo State, Nigeria","Agriculture Ecosystems & Environment","122"," 3 ","305-311"
"41754","Waite, T. A. and Strickland, D.",2006,"Climate change and the demographic demise of a hoarding bird living on the edge","Proceedings of the Royal Society B-Biological Sciences","273","1603","2809-2813"
"55920","Hoye, T. T., Hammel, J. U., Fuchs, T. and Toft, S.",2009,"Climate change and sexual size dimorphism in an Arctic spider","Biology Letters","5"," 4 ","542-544"
"51704","Illoldi-Rangel, P., Fuller, T., Linaje, M., Pappas, C., Sanchez-Cordero, V. and Sarkar, S.",2008,"Solving the maximum representation problem to prioritize areas for the conservation of terrestrial mammals at risk in Oaxaca","Diversity and Distributions","14"," 3 ","493-508"
"53237","Ariyanti, N. S., Bos, M. M., Kartawinata, K., Tjitrosoedirdjo, S. S., Guhardja, E. and Gradstein, S. R.",2008,"Bryophytes on tree trunks in natural forests, selectively logged forests and cacao agroforests in Central Sulawesi, Indonesia","Biological Conservation","141"," 10 ","2516-2527"
"41239","Berkes, F. and Seixas, C. S.",2005,"Building resilience in lagoon social-ecological systems: A local-level perspective","Ecosystems","8","8","967-974"
"68029","Polymeropoulos, E. T., Heldmaier, G., Frappell, P. B., McAllan, B. M., Withers, K. W., Klingenspor, M., White, C. R. and Jastroch, M.",2012,"Phylogenetic differences of mammalian basal metabolic rate are not explained by mitochondrial basal proton leak","Proceedings of the Royal Society B-Biological Sciences","279"," 1726 ","185-193"
"41780","Virkkala, R.",2006,"Spatiotemporal variation of breeding gull species in a boreal lake complex in Finland: Implications for conservation","Biological Conservation","128","4","447-454"
"71027","Ben Kheder, S. and Zugravu, N.",2012,"Environmental regulation and French firms location abroad: An economic geography model in an international comparative study","Ecological Economics","77"," ","48-61"
"61753","Bell, C. D., Blumenthal, J. M., Broderick, A. C. and Godley, B. J.",2010,"Investigating Potential for Depensation in Marine Turtles: How Low Can You Go?","Conservation Biology","24"," 1 ","226-235"
"52762","Cernusca, A., Bahn, M., Berninger, F., Tappeiner, U. and Wohlfahrt, G.",2008,"Effects of Land-Use Changes on Sources, Sinks and Fluxes of Carbon in European Mountain Grasslands PREFACE","Ecosystems","11"," 8 ","1335-1337"
"68850","Lisovski, S., Hewson, C. M., Klaassen, R. H. G., Korner-Nievergelt, F., Kristensen, M. W. and Hahn, S.",2012,"Geolocation by light: accuracy and precision affected by environmental factors","Methods in Ecology and Evolution","3"," 3 ","603-612"
"35574","Peres-Neto, P. R. and Magnan, P.",2004,"The influence of swimming demand on phenotypic plasticity and morphological integration: a comparison of two polymorphic charr species","Oecologia","140","1","36-45"
"37728","Barot, S.",2004,"Mechanisms promoting plant coexistence: can all the proposed processes be reconciled?","Oikos","106","1","185-192"
"43869","Hickling, R., Roy, D. B., Hill, J. K., Fox, R. and Thomas, C. D.",2006,"The distributions of a wide range of taxonomic groups are expanding polewards","Global Change Biology","12","3","450-455"
"67304","Subke, J. A., Carbone, M. S., Khomik, M., Stoy, P. and Bahn, M.",2012,"Biotic interactions and biogeochemical processes in the soil environment Preface","Biogeosciences","9"," 5 ","1823-1825"
"62165","Wright, J.",2011,"Honest begging: signals of need, quality, and/or hunger?","Behavioral Ecology","22"," 5 ","920-U1502"
"55763","Jonsson, A. M., Appelberg, G., Harding, S. and Barring, L.",2009,"Spatio-temporal impact of climate change on the activity and voltinism of the spruce bark beetle, Ips typographus","Global Change Biology","15"," 2 ","486-499"
"36795","Gomez-Aparicio, L., Zamora, R., Gomez, J. M., Hodar, J. A., Castro, J. and Baraza, E.",2004,"Applying plant facilitation to forest restoration: A meta-analysis of the use of shrubs as nurse plants","Ecological Applications","14","4","1128-1138"
"39553","Maklakov, A. A., Bilde, T. and Lubin, Y.",2005,"Sexual conflict in the wild: Elevated mating rate reduces female lifetime reproductive success","American Naturalist","165","5","S38-S45"
"65978","Charlton, B. D., Keating, J. L., Kersey, D., Li, R. G., Yan, H. A. and Swaisgood, R. R.",2011,"Vocal cues to male androgen levels in giant pandas","Biology Letters","7"," 1 ","71-74"
"42483","Rickers, S., Langel, R. and Scheu, S.",2006,"Stable isotope analyses document intraguild predation in wolf spiders (Araneae : Lycosidae) and underline beneficial effects of alternative prey and microhabitat structure on intraguild prey survival","Oikos","114","3","471-478"
"45534","Warner, D. A. and Shine, R.",2007,"Fitness of juvenile lizards depends on seasonal timing of hatching, not offspring body size","Oecologia","154","1","65-73"
"77131","Prach, K., Jongepierova, I., Rehounkova, K. and Fajmon, K.",2014,"Restoration of grasslands on ex-arable land using regional and commercial seed mixtures and spontaneous succession: Successional trajectories and changes in species richness","Agriculture Ecosystems & Environment","182"," ","131-136"
"58072","van der Hammen, T., de Roos, A. M., Sabelis, M. W. and Janssen, A.",2010,"Order of invasion affects the spatial distribution of a reciprocal intraguild predator","Oecologia","163"," 1 ","79-89"
"52708","Clarke, L. J., Ayre, D. J. and Robinson, S. A.",2008,"Somatic mutation and the Antarctic ozone hole","Journal of Ecology","96"," 2 ","378-385"
"55655","King, A. J., Isaac, N. J. B. and Cowlishaw, G.",2009,"Ecological, social, and reproductive factors shape producer-scrounger dynamics in baboons","Behavioral Ecology","20"," 5 ","1039-1049"
"56585","Emery, C.",2009,"Biofuels crop growth often overestimated","Frontiers in Ecology and the Environment","7"," 2 ","57-57"
"46997","Melaina, M. W. and Yang, C.",2007,"The hype about hydrogen: Fact and fiction in the race to save the climate","Ecological Economics","63"," 1 ","244-245"
"68364","Mulumba, J. W., Nankya, R., Adokorach, J., Kiwuka, C., Fadda, C., De Santis, P. and Jarvis, D. I.",2012,"A risk-minimizing argument for traditional crop varietal diversity use to reduce pest and disease damage in agricultural ecosystems of Uganda","Agriculture Ecosystems & Environment","157"," ","70-86"
"55386","Limousin, J. M., Rambal, S., Ourcival, J. M., Rocheteau, A., Joffre, R. and Rodriguez-Cortina, R.",2009,"Long-term transpiration change with rainfall decline in a Mediterranean Quercus ilex forest","Global Change Biology","15"," 9 ","2163-2175"
"77849","Iqbal, J., Castellano, M. J. and Parkin, T. B.",2014,"Accuracy and precision of no instrument is guaranteed: a reply to Rosenstock et al.","Global Change Biology","20"," 5 ","1363-1365"
"42210","Shah, A.",2006,"Exploring sustainable production systems for agriculture: Implications for employment and investment under north-south trade scenario","Ecological Economics","59","2","237-241"
"56946","Chytry, M., Pysek, P., Wild, J., Pino, J., Maskell, L. C. and Vila, M.",2009,"European map of alien plant invasions based on the quantitative assessment across habitats","Diversity and Distributions","15"," 1 ","98-107"
"48270","Finon, D. and Perez, Y.",2007,"The social efficiency of instruments of promotion of renewable energies: A transaction-cost perspective","Ecological Economics","62"," 1 ","77-92"
"35388","Ridley, J., Komdeur, J. and Sutherland, W. J.",2004,"Incorporating territory compression into population models","Oikos","105","1","101-108"
"66480","Auld, J. R., Agrawal, A. A. and Relyea, R. A.",2011,"Measuring the cost of plasticity: avoid multi-collinearity","Proceedings of the Royal Society B-Biological Sciences","278"," 1719 ","2726-2727"
"53737","van der Heijden, G. M. F. and Phillips, O. L.",2009,"Liana infestation impacts tree growth in a lowland tropical moist forest","Biogeosciences","6"," 10 ","2217-2226"
"73160","Noble, D. W. A., Keogh, J. S. and Whiting, M. J.",2013,"Multiple mating in a lizard increases fecundity but provides no evidence for genetic benefits","Behavioral Ecology","24"," 5 ","1128-1137"
"65248","Galvan, I. and Sanz, J. J.",2011,"Mate-feeding has evolved as a compensatory energetic strategy that affects breeding success in birds","Behavioral Ecology","22"," 5 ","1088-1095"
"71199","Asner, G. P. and Levick, S. R.",2012,"Landscape-scale effects of herbivores on treefall in African savannas","Ecology Letters","15"," 11 ","1211-1217"
"45065","Bertrand, S., Alonso-Alvarez, C., Devevey, G., Faivre, B., Prost, J. and Sorci, G.",2006,"Carotenoids modulate the trade-off between egg production and resistance to oxidative stress in zebra finches","Oecologia","147","4","576-584"
"53726","van Dijk, A. I. J. M., van Noordwijk, M., CaldeR, I. R., Bruijnzeel, S. L. A., Schellekens, J. and Chappell, N. A.",2009,"Forest-flood relation still tenuous - comment on 'Global evidence that deforestation amplifies flood risk and severity in the developing world' by C. J. A. Bradshaw, NS Sodi, K. S.-H. Peh and BW Brook","Global Change Biology","15"," 1 ","110-115"
"44626","da Motta, R. S.",2006,"Analyzing the environmental performance of the Brazilian industrial sector","Ecological Economics","57","2","269-281"
"59587","Martin, J., Chamaille-Jammes, S., Nichols, J. D., Fritz, H., Hines, J. E., Fonnesbeck, C. J., MacKenzie, D. I. and Bailey, L. L.",2010,"Simultaneous modeling of habitat suitability, occupancy, and relative abundance: African elephants in Zimbabwe","Ecological Applications","20"," 4 ","1173-1182"
"66794","Wolak, M. E.",2012,"nadiv: an R package to create relatedness matrices for estimating non-additive genetic variances in animal models","Methods in Ecology and Evolution","3"," 5 ","792-796"
"39743","Ladd, B. M. and Facelli, J. M.",2005,"Effects of competition, resource availability and invertebrates on tree seedling establishment","Journal of Ecology","93","5","968-977"
"60508","Guerrero, I., Martinez, P., Morales, M. B. and Onate, J. J.",2010,"Influence of agricultural factors on weed, carabid and bird richness in a Mediterranean cereal cropping system","Agriculture Ecosystems & Environment","138"," 1-2 ","103-108"
"37704","Beauchamp, G.",2004,"Reduced flocking by birds on islands with relaxed predation","Proceedings of the Royal Society B-Biological Sciences","271","1543","1039-1042"
"53803","Tobler, M.",2009,"Does a predatory insect contribute to the divergence between cave- and surface-adapted fish populations?","Biology Letters","5"," 4 ","506-509"
"49205","Bach, K., Kessler, M. and Gradstein, S. R.",2007,"A simulation approach to determine statistical significance of species turnover peaks in a species-rich tropical cloud forest","Diversity and Distributions","13"," 6 ","863-870"
"74318","Ingham, J. A., Forster, P. I., Crisp, M. D. and Cook, L. G.",2013,"Ancient relicts or recent dispersal: how long have cycads been in central Australia?","Diversity and Distributions","19"," 3 ","307-316"
"71952","Tingley, R., Hitchmough, R. A. and Chapple, D. G.",2013,"Life-history traits and extrinsic threats determine extinction risk in New Zealand lizards","Biological Conservation","165"," ","62-68"
"45175","Balvanera, P., Pfisterer, A. B., Buchmann, N., He, J. S., Nakashizuka, T., Raffaelli, D. and Schmid, B.",2006,"Quantifying the evidence for biodiversity effects on ecosystem functioning and services","Ecology Letters","9","10","1146-1156"
"49690","Vedder, O., Korsten, P., Magrath, M. J. L. and Komdeur, J.",2008,"Ultraviolet plumage does not signal social status in free-living blue tits; an experimental test","Behavioral Ecology","19"," 2 ","410-416"
"75034","Finer, L., Jurgensen, M. F., Domisch, T., Kilpelainen, J., Neuvonen, S., Punttila, P., Risch, A. C., Ohashi, M. and Niemela, P.",2013,"The Role of Wood Ants (Formica rufa group) in Carbon and Nutrient Dynamics of a Boreal Norway Spruce Forest Ecosystem","Ecosystems","16"," 2 ","196-208"
"77299","Noble, D. W. A., McFarlane, S. E., Keogh, J. S. and Whiting, M. J.",2014,"Maternal and additive genetic effects contribute to variation in offspring traits in a lizard","Behavioral Ecology","25"," 3 ",""
"42020","Stuart, B. L., Inger, R. F. and Voris, H. K.",2006,"High level of cryptic species diversity revealed by sympatric lineages of Southeast Asian forest frogs","Biology Letters","2","3","470-474"
"66548","Anderson, P., Sadek, M. M. and Wackers, F. L.",2011,"Root herbivory affects oviposition and feeding behavior of a foliar herbivore","Behavioral Ecology","22"," 6 ","1272-1277"
"52292","Fieder, M., Huber, S. and Bookstein, F. L.",2008,"Reply to Lindqvist et al. Does parental age difference affect offspring count in humans: comment on Fieder and Huber","Biology Letters","4"," 1 ","80-81"
"42218","Senior, K.",2006,"Another illegal oil spill in the Baltic Sea","Frontiers in Ecology and the Environment","4","2","61-61"
"44821","Cardelus, C. L., Colwell, R. K. and Watkins, J. E.",2006,"Vascular epiphyte distribution patterns: explaining the mid-elevation richness peak","Journal of Ecology","94","1","144-156"
"66475","Avargues-Weber, A., Dyer, A. G. and Giurfa, M.",2011,"Conceptualization of above and below relationships by an insect","Proceedings of the Royal Society B-Biological Sciences","278"," 1707 ","898-905"
"69866","Gilarranz, L. J., Pastor, J. M. and Galeano, J.",2012,"The architecture of weighted mutualistic networks","Oikos","121"," 7 ","1154-1162"
"78121","Galli, A., Wackernagel, M., Iha, K. and Lazarus, E.",2014,"Ecological Footprint: Implications for biodiversity","Biological Conservation","173"," ","121-132"
"42401","Ross, D. J., Grayston, S. J. and Whitehead, D.",2006,"Changes in soil carbon and nitrogen properties and microbial communities in relation to growth of Pinus radiata and Nothofagus fusca trees after 6 years at ambient and elevated atmospheric CO2","Global Change Biology","12","9","1690-1706"
"51367","Laidre, K. L., Heide-Jorgensen, M. P., Nyeland, J., Mosbech, A. and Boertmann, D.",2008,"Latitudinal gradients in sea ice and primary production determine Arctic seabird colony size in Greenland","Proceedings of the Royal Society B-Biological Sciences","275"," 1652 ","2695-2702"
"39727","Lant, C. L., Kraft, S. E., Beaulieu, J., Bennett, D., Loftus, T. and Nicklow, J.",2005,"Using GIS-based ecological-economic modeling to evaluate policies affecting agricultural watersheds","Ecological Economics","55","4","467-484"
"61793","Batlle-Bayer, L., Batjes, N. H. and Bindraban, P. S.",2010,"Changes in organic carbon stocks upon land use conversion in the Brazilian Cerrado: A review","Agriculture Ecosystems & Environment","137"," 1-2 ","47-58"
"61382","Chassot, E., Bonhommeau, S., Dulvy, N. K., Melin, F., Watson, R., Gascuel, D. and Le Pape, O.",2010,"Global marine primary production constrains fisheries catches","Ecology Letters","13"," 4 ","495-505"
"64287","Lee, A. M., Saether, B. E. and Engen, S.",2011,"Demographic Stochasticity, Allee Effects, and Extinction: The Influence of Mating System and Sex Ratio","American Naturalist","177"," 3 ","301-313"
"59580","Martin, P. H., Canham, C. D. and Kobe, R. K.",2010,"Divergence from the growth-survival trade-off and extreme high growth rates drive patterns of exotic tree invasions in closed-canopy forests","Journal of Ecology","98"," 4 ","778-789"
"42749","Patterson, M. G., Wake, G. C., McKibbin, R. and Cole, A. O.",2006,"Ecological pricing and transformity: A solution method for systems rarely at general equilibrium","Ecological Economics","56","3","412-423"
"62054","Zobel, M., Otto, R., Laanisto, L., Naranjo-Cigala, A., Partel, M. and Fernandez-Palacios, J. M.",2011,"The formation of species pools: historical habitat abundance affects current local diversity","Global Ecology and Biogeography","20"," 2 ","251-259"
"78863","Aagaard, K. and Lockwood, J.",2014,"Exotic birds show lags in population growth","Diversity and Distributions","20"," 5 ","547-554"
"61748","Bell, M. B. V., Radford, A. N., Smith, R. A., Thompson, A. M. and Ridley, A. R.",2010,"Bargaining babblers: vocal negotiation of cooperative behaviour in a social bird","Proceedings of the Royal Society B-Biological Sciences","277"," 1698 ","3223-3228"
"76075","Berens, D. G., Griebeler, E. M., Braun, C., Chituyi, B. B., Nathan, R. and Bohning-Gaese, K.",2013,"Changes of effective gene dispersal distances by pollen and seeds across successive life stages in a tropical tree","Oikos","122"," 11 ","1616-1625"
"47675","Innocent, T. M., Savage, J., West, S. A. and Reece, S. E.",2007,"Lethal combat and sex ratio evolution in a parasitoid wasp","Behavioral Ecology","18"," 4 ","709-715"
"38497","Smith, C. and Reichard, M.",2005,"Females solicit sneakers to improve fertilization success in the bitterling fish (Rhodeus sericeus)","Proceedings of the Royal Society B-Biological Sciences","272","1573","1683-1688"
"46871","Morrison, J. A. and Mauck, K.",2007,"Experimental field comparison of native and non-native maple seedlings: natural enemies, ecophysiology, growth and survival","Journal of Ecology","95"," 5 ","1036-1049"
"41457","Al-Kaisi, M. M., Yin, X. H. and Licht, M. A.",2005,"Soil carbon and nitrogen changes as influenced by tillage and cropping systems in some Iowa soils","Agriculture Ecosystems & Environment","105","4","635-647"
"51319","Leary, C. J., Garcia, A. M. and Knapp, R.",2008,"Density-dependent mating tactic expression is linked to stress hormone in Woodhouse's toad","Behavioral Ecology","19"," 6 ","1103-1110"
"44514","Dixon, J. D., Oli, M. K., Wooten, M. C., Eason, T. H., McCown, J. W. and Paetkau, D.",2006,"Effectiveness of a regional corridor in connecting two Florida black bear populations","Conservation Biology","20","1","155-162"
"70970","Bilkovic, D. M., Havens, K. J., Stanhope, D. M. and Angstadt, K. T.",2012,"Use of Fully Biodegradable Panels to Reduce Derelict Pot Threats to Marine Fauna","Conservation Biology","26"," 6 ","957-966"
"71853","Urbanova, Z., Barta, J. and Picek, T.",2013,"Methane Emissions and Methanogenic Archaea on Pristine, Drained and Restored Mountain Peatlands, Central Europe","Ecosystems","16"," 4 ","664-677"
