"","Author","Year","Title","Journal","Volume","Issue","Pages"
"75802","Burton, A.",2013,"The muskoX-files","Frontiers in Ecology and the Environment","11"," 5 ","280-280"
"51803","Hockley, N., Jones, J. P. G. and Gibbons, J. M.",2008,"Technological progress must accelerate to reduce global footprint overshoot","Frontiers in Ecology and the Environment","6"," 3 ","122-123"
"58745","Rolshausen, G., Hobson, K. A. and Schaefer, H. M.",2010,"Spring arrival along a migratory divide of sympatric blackcaps (Sylvia atricapilla)","Oecologia","162"," 1 ","175-183"
"65401","Firman, R. C.",2011,"Polyandrous females benefit by producing sons that achieve high reproductive success in a competitive environment","Proceedings of the Royal Society B-Biological Sciences","278"," 1719 ","2823-2831"
"65267","Fuss, R., Ruth, B., Schilling, R., Scherb, H. and Munch, J. C.",2011,"Pulse emissions of N2O and CO2 from an arable field depending on fertilization and tillage practice","Agriculture Ecosystems & Environment","144"," 1 ","61-68"
"50053","Skjelvan, I., Falck, E., Rey, F. and Kringstad, S. B.",2008,"Inorganic carbon time series at Ocean Weather Station M in the Norwegian Sea","Biogeosciences","5"," 2 ","549-560"
"39063","Penteriani, V., Otalora, F. and Ferrer, M.",2005,"Floater survival affects population persistence. The role of prey availability and environmental stochasticity","Oikos","108","3","523-534"
"72076","Sundar, K. S. G. and Kittur, S.",2013,"Can wetlands maintained for human use also help conserve biodiversity? Landscape-scale patterns of bird use of wetlands in an agricultural landscape in north India","Biological Conservation","168"," ","49-56"
"59184","Ogutu, J. O., Piepho, H. P., Reid, R. S., Rainy, M. E., Kruska, R. L., Worden, J. S., Nyabenge, M. and Hobbs, N. T.",2010,"Large herbivore responses to water and settlements in savannas","Ecological Monographs","80"," 2 ","241-266"
"57441","Ban, N. C., Picard, C. R. and Vincent, A. C. J.",2009,"Comparing and Integrating Community-Based and Science-Based Approaches to Prioritizing Marine Areas for Protection","Conservation Biology","23"," 4 ","899-910"
"60686","Garibaldi, L. A., Kitzberger, T., Mazia, C. N. and Chaneton, E. J.",2010,"Nutrient supply and bird predation additively control insect herbivory and tree growth in two contrasting forest habitats","Oikos","119"," 2 ","337-349"
"52124","Gewin, V.",2008,"Shining a BEACHON on forests","Frontiers in Ecology and the Environment","6"," 10 ","519-519"
"38217","Vallin, A., Jakobsson, S., Lind, J. and Wiklund, C.",2005,"Prey survival by predator intimidation: an experimental study of peacock butterfly defence against blue tits","Proceedings of the Royal Society B-Biological Sciences","272","1569","1203-1207"
"56361","Gan, Y. T., Campbell, C. A., Janzen, H. H., Lemke, R. L., Basnyat, P. and McDonald, C. L.",2009,"Carbon input to soil from oilseed and pulse crops on the Canadian prairies","Agriculture Ecosystems & Environment","132"," 3-4 ","290-297"
"59039","Peron, G., Gimenez, O., Charmantier, A., Gaillard, J. M. and Crochet, P. A.",2010,"Age at the onset of senescence in birds and mammals is predicted by early-life performance","Proceedings of the Royal Society B-Biological Sciences","277"," 1695 ","2849-2856"
"68866","Lindegren, M., Blenckner, T. and Stenseth, N. C.",2012,"Nutrient reduction and climate change cause a potential shift from pelagic to benthic pathways in a eutrophic marine ecosystem","Global Change Biology","18"," 12 ","3491-3503"
"73503","Mayew, W. J.",2013,"Reassessing the association between facial structure and baseball performance: a comment on Tsujimura & Banissy (2013)","Biology Letters","9"," 5 ",""
"52165","Gallizzi, K. and Richner, H.",2008,"A parasite-induced maternal effect can reduce survival times of fleas feeding on great tit nestlings","Oikos","117"," 8 ","1209-1217"
"38845","Rezacova, V., Blum, H., Hrselova, H., Gamper, H. and Gryndler, M.",2005,"Saprobic microfungi under Lolium perenne and Trifolium repens at different fertilization intensities and elevated atmospheric CO2 concentration","Global Change Biology","11","2","224-230"
"53135","Bauer, U., Bohn, H. F. and Federle, W.",2008,"Harmless nectar source or deadly trap: Nepenthes pitchers are activated by rain, condensation and nectar","Proceedings of the Royal Society B-Biological Sciences","275"," 1632 ","259-265"
"76091","Bennett, J. M., Cunningham, S. C., Connelly, C. A., Clarke, R. H., Thomson, J. R. and Mac Nally, R.",2013,"The interaction between a drying climate and land use affects forest structure and above-ground carbon storage","Global Ecology and Biogeography","22"," 12 ","1238-1247"
"72242","Snaddon, J., Petrokofsky, G., Jepson, P. and Willis, K. J.",2013,"Biodiversity technologies: tools as change agents","Biology Letters","9"," 1 ",""
"71860","Ujvari, B., Pearse, A. M., Peck, S., Harmsen, C., Taylor, R., Pyecroft, S., Madsen, T., Papenfuss, A. T. and Belov, K.",2013,"Evolution of a contagious cancer: epigenetic variation in Devil Facial Tumour Disease","Proceedings of the Royal Society B-Biological Sciences","280"," 1750 ",""
"65470","Faucheux, S. and Nicolai, I.",2011,"IT for green and green IT: A proposed typology of eco-innovation","Ecological Economics","70"," 11 ","2020-2027"
"77760","Khalumba, M., Wunscher, T., Wunder, S., Budenbender, M. and Holm-Muller, K.",2014,"Combining Auctions and Performance- Based Payments in a Forest Enrichment Field Trial in Western Kenya","Conservation Biology","28"," 3 ","861-866"
"69262","Kariyat, R. R., Mauck, K. E., De Moraes, C. M., Stephenson, A. G. and Mescher, M. C.",2012,"Inbreeding alters volatile signalling phenotypes and influences tri-trophic interactions in horsenettle (Solanum carolinense L.)","Ecology Letters","15"," 4 ","301-309"
"41186","Boggs, C. L. and Freeman, K. D.",2005,"Larval food limitation in butterflies: effects on adult resource allocation and fitness","Oecologia","144","3","353-361"
"51437","Kozak, H. L., Cirino, L. A. and Ptacek, M. B.",2008,"Female mating preferences for male morphological traits used in species and mate recognition in the Mexican sailfin mollies, Poecilia velifera and Poecilia petenensis","Behavioral Ecology","19"," 3 ","463-474"
"43551","Kohler, F., Gillet, F., Reust, S., Wagner, H. H., Gadallah, F., Gobat, J. M. and Buttler, A.",2006,"Spatial and seasonal patterns of cattle habitat use in a mountain wooded pasture","Landscape Ecology","21","2","281-295"
"65921","Clymans, W., Struyf, E., Govers, G., Vandevenne, F. and Conley, D. J.",2011,"Anthropogenic impact on amorphous silica pools in temperate soils","Biogeosciences","8"," 8 ","2281-2293"
"70719","Butler, S. M., Melillo, J. M., Johnson, J. E., Mohan, J., Steudler, P. A., Lux, H., Burrows, E., Smith, R. M., Vario, C. L., Scott, L., Hill, T. D., Aponte, N. and Bowles, F.",2012,"Soil warming alters nitrogen cycling in a New England forest: implications for ecosystem function and structure","Oecologia","168"," 3 ","819-828"
"70270","Dore, A. J., Kryza, M., Hall, J. R., Hallsworth, S., Keller, V. J. D., Vieno, M. and Sutton, M. A.",2012,"The influence of model grid resolution on estimation of national scale nitrogen deposition and exceedance of critical loads","Biogeosciences","9"," 5 ","1597-1609"
"73245","Myint, S. W., Wentz, E. A., Brazel, A. J. and Quattrochi, D. A.",2013,"The impact of distinct anthropogenic and vegetation features on urban warming","Landscape Ecology","28"," 5 ","959-978"
"44130","Gillespie, T. W., Zutta, B. R., Early, M. K. and Saatchi, S.",2006,"Predicting and quantifying the structure of tropical dry forests in South Florida and the Neotropics using spaceborne imagery","Global Ecology and Biogeography","15","3","225-236"
"72574","Ruiz-Capillas, P., Mata, C. and Malo, J. E.",2013,"Road verges are refuges for small mammal populations in extensively managed Mediterranean landscapes","Biological Conservation","158"," ","223-229"
"48779","Chaboo, C. S.",2007,"Biology and phylogeny of the Cassidinae Gyllenhal sensu lato (tortoise and leaf-mining beetles) (Coleoptera : Chrysomelidae)","Bulletin of the American Museum of Natural History"," "," 305 ","1-250"
"38978","Porder, S., Paytan, A. and Vitousek, P. M.",2005,"Erosion and landscape development affect plant nutrient status in the Hawaiian Islands","Oecologia","142","3","440-449"
"55494","Lassalle, G. and Rochard, E.",2009,"Impact of twenty-first century climate change on diadromous fish spread over Europe, North Africa and the Middle East","Global Change Biology","15"," 5 ","1072-1089"
"54817","Noss, R. F., Fleishman, E., Dellasala, D. A., Fitzgerald, J. M., Gross, M. R., Main, M. B., Nagle, F., O'Malley, S. L. and Rosales, J.",2009,"Priorities for Improving the Scientific Foundation of Conservation Policy in North America","Conservation Biology","23"," 4 ","825-833"
"66528","Anthony, K. R. N., Maynard, J. A., Diaz-Pulido, G., Mumby, P. J., Marshall, P. A., Cao, L. and Hoegh-Guldberg, O.",2011,"Ocean acidification and warming will lower coral reef resilience","Global Change Biology","17"," 5 ","1798-1808"
"76185","Barry, S. C.",2013,"Best practice in alien species risk assessment: a comment on Leung et al. (2012)","Ecology Letters","16"," 11 ","1414-+"
"70663","Carrillo, Y., Dijkstra, F. A., Pendall, E., Morgan, J. A. and Blumenthal, D. M.",2012,"Controls over Soil Nitrogen Pools in a Semiarid Grassland Under Elevated CO2 and Warming","Ecosystems","15"," 5 ","761-774"
"66835","Wiley, A. E., Welch, A. J., Ostrom, P. H., James, H. F., Stricker, C. A., Fleischer, R. C., Gandhi, H., Adams, J., Ainley, D. G., Duvall, F., Holmes, N., Hu, D. C., Judge, S., Penniman, J. and Swindle, K. A.",2012,"Foraging segregation and genetic divergence between geographically proximate colonies of a highly mobile seabird","Oecologia","168"," 1 ","119-130"
"54400","Rinnan, R., Stark, S. and Tolvanen, A.",2009,"Responses of vegetation and soil microbial communities to warming and simulated herbivory in a subarctic heath","Journal of Ecology","97"," 4 ","788-800"
"65946","Christiansen, J. R. and Gundersen, P.",2011,"Stand age and tree species affect N2O and CH4 exchange from afforested soils","Biogeosciences","8"," 9 ","2535-2546"
"41503","Zheng, X. H., Zhou, Z. X., Wang, Y. S., Zhu, J. G., Wang, Y. L., Yue, J., Shi, Y., Kobayashi, K., Inubushi, K., Huang, Y., Han, S. H., Xu, Z. J., Xie, B. H., Butterbach-Bahl, K. and Yang, L. X.",2006,"Nitrogen-regulated effects of free-air CO2 enrichment on methane emissions from paddy rice fields","Global Change Biology","12","9","1717-1732"
"70733","Burton, A.",2012,"Dawn of the Thecans","Frontiers in Ecology and the Environment","10"," 3 ","168-168"
"75241","Drake, J. E., Darby, B. A., Giasson, M. A., Kramer, M. A., Phillips, R. P. and Finzi, A. C.",2013,"Stoichiometry constrains microbial response to root exudation-insights from a model and a field experiment in a temperate forest","Biogeosciences","10"," 2 ","821-838"
"65784","Davis, A. S., Daedlow, D., Schutte, B. J. and Westerman, P. R.",2011,"Temporal scaling of episodic point estimates of seed predation to long-term predation rates","Methods in Ecology and Evolution","2"," 6 ","682-690"
"45143","Bateson, M., Nettle, D. and Roberts, G.",2006,"Cues of being watched enhance cooperation in a real-world setting","Biology Letters","2","3","412-414"
"45191","Bailey, M. F. and McCauley, D. E.",2006,"The effects of inbreeding, outbreeding and long-distance gene flow on survivorship in North American populations of Silene vulgaris","Journal of Ecology","94","1","98-109"
"77431","Merilaita, S.",2014,"Alluring illusions: a comment on Kelley and Kelley","Behavioral Ecology","25"," 3 ","466-466"
"67631","Schatz, J. D., Forrester, J. A. and Mladenoff, D. J.",2012,"Spatial Patterns of Soil Surface C Flux in Experimental Canopy Gaps","Ecosystems","15"," 4 ","616-623"
"63968","McKellar, R. C., Wolfe, A. P., Muehlenbachs, K., Tappert, R., Engel, M. S., Cheng, T. and Sanchez-Azofeifa, G. A.",2011,"Insect outbreaks produce distinctive carbon isotope signatures in defensive resins and fossiliferous ambers","Proceedings of the Royal Society B-Biological Sciences","278"," 1722 ","3219-3224"
"38200","Van Dyke, F.",2005,"Between Heaven and Earth - Evangelical engagement in conservation","Conservation Biology","19","6","1693-1696"
"48084","Glibert, P. M., Wazniak, C. E., Hall, M. R. and Sturgis, B.",2007,"Seasonal and interannual trends in nitrogen and brown tide in Maryland's coastal bays","Ecological Applications","17"," 5 ","S79-S87"
"41990","Symonds, M. R. E. and Johnson, C. N.",2006,"Range size-abundance relationships in Australian passerines","Global Ecology and Biogeography","15","2","143-152"
"55644","Kirwan, M. L. and Guntenspergen, G. R.",2009,"Accelerated sea-level rise - a response to Craft et al.","Frontiers in Ecology and the Environment","7"," 3 ","126-127"
"61216","Cronin, J. P., Welsh, M. E., Dekkers, M. G., Abercrombie, S. T. and Mitchell, C. E.",2010,"Host physiological phenotype explains pathogen reservoir potential","Ecology Letters","13"," 10 ","1221-1232"
"52320","Feldman, S. R., Bisaro, V., Biani, N. B. and Prado, D. E.",2008,"Soil salinity determines the relative abundance of C-3/C-4 species in Argentinean grasslands","Global Ecology and Biogeography","17"," 6 ","708-714"
"53585","Wang, X. G., Hao, Z. Q., Zhang, J., Lian, J. Y., Li, B. H., Ye, J. and Yao, X. L.",2009,"Tree size distributions in an old-growth temperate forest","Oikos","118"," 1 ","25-36"
"35181","Schtickzelle, N. and Baguette, M.",2004,"Metapopulation viability analysis of the bog fritillary butterfly using RAMAS/GIS","Oikos","104","2","277-290"
"42355","Rydberg, T. and Haden, A. C.",2006,"Emergy evaluations of Denmark and Danish agriculture: Assessing the influence of changing resource availability on the organization of agriculture and society","Agriculture Ecosystems & Environment","117"," 2-3 ","145-158"
"60468","Hammill, E. and Beckerman, A. P.",2010,"Reciprocity in predator-prey interactions: exposure to defended prey and predation risk affects intermediate predator life history and morphology","Oecologia","163"," 1 ","193-202"
"67695","Sakalli, A. and Simpson, D.",2012,"Towards the use of dynamic growing seasons in a chemical transport model","Biogeosciences","9"," 12 ","5161-5179"
"42425","Roma, A.",2006,"Energy, money, and pollution","Ecological Economics","56","4","534-545"
"58350","Staley, J. T., Stewart-Jones, A., Pope, T. W., Wright, D. J., Leather, S. R., Hadley, P., Rossiter, J. T., van Emden, H. F. and Poppy, G. M.",2010,"Varying responses of insect herbivores to altered plant chemistry under organic and conventional treatments","Proceedings of the Royal Society B-Biological Sciences","277"," 1682 ","779-786"
"78763","Bailey, I. E., Morgan, K. V., Bertin, M., Meddle, S. L. and Healy, S. D.",2014,"Physical cognition: birds learn the structural efficacy of nest material","Proceedings of the Royal Society B-Biological Sciences","281"," 1784 ",""
"69213","Kervinen, M., Alatalo, R. V., Lebigre, C., Siitari, H. and Soulsbury, C. D.",2012,"Determinants of yearling male lekking effort and mating success in black grouse (Tetrao tetrix)","Behavioral Ecology","23"," 6 ","1209-1217"
"68696","Maphangwa, K. W., Musil, C. F., Raitt, L. and Zedda, L.",2012,"Experimental climate warming decreases photosynthetic efficiency of lichens in an arid South African ecosystem","Oecologia","169"," 1 ","257-268"
"67710","Rytwinski, T. and Fahrig, L.",2012,"Do species life history traits explain population responses to roads? A meta-analysis","Biological Conservation","147"," 1 ","87-98"
"77008","Rosenbloom, D. I. S. and Allen, B.",2014,"Frequency-Dependent Selection Can Lead to Evolution of High Mutation Rates","American Naturalist","183"," 5 ","E131-E153"
"59527","McClain, C. R. and Hardy, S. M.",2010,"The dynamics of biogeographic ranges in the deep sea","Proceedings of the Royal Society B-Biological Sciences","277"," 1700 ","3533-3546"
"69339","Jimenez-Alfaro, B., Draper, D. and Nogues-Bravo, D.",2012,"Modeling the potential area of occupancy at fine resolution may reduce uncertainty in species range estimates","Biological Conservation","147"," 1 ","190-196"
"38531","Sillett, T. S., Rodenhouse, N. L. and Holmes, R. T.",2005,"The ethics of lethal methods - Response","Frontiers in Ecology and the Environment","3","5","241-242"
"71029","Belmaker, J. and Jetz, W.",2012,"Regional Pools and Environmental Controls of Vertebrate Richness","American Naturalist","179"," 4 ","512-523"
"78042","Gray, J. C. and Cutter, A. D.",2014,"Mainstreaming Caenorhabditis elegans in experimental evolution","Proceedings of the Royal Society B-Biological Sciences","281"," 1778 ",""
"54522","Primack, R. B., Ellwood, E., Miller-Rushing, A. J., Marrs, R. and Mulligan, A.",2009,"Do gender, nationality, or academic age affect review decisions? An analysis of submissions to the journal Biological Conservation","Biological Conservation","142"," 11 ","2415-2418"
"40517","Findlay, S. E. G.",2005,"Increased carbon transport in the Hudson River: unexpected consequence of nitrogen deposition?","Frontiers in Ecology and the Environment","3","3","133-137"
"35749","Noormets, A., Chen, J. Q., Bridgham, S. D., Weltzin, J. F., Pastor, J., Dewey, B. and LeMoine, J.",2004,"The effects of infrared loading and water table on soil energy fluxes in northern peatlands","Ecosystems","7","5","573-582"
"61936","Anthes, N., David, P., Auld, J. R., Hoffer, J. N. A., Jarne, P., Koene, J. M., Kokko, H., Lorenzi, M. C., Pelissie, B., Sprenger, D., Staikou, A. and Scharer, L.",2010,"Bateman Gradients in Hermaphrodites: An Extended Approach to Quantify Sexual Selection","American Naturalist","176"," 3 ","249-263"
"64340","Lapple, D. and Van Rensburg, T.",2011,"Adoption of organic farming: Are there differences between early and late adoption?","Ecological Economics","70"," 7 ","1406-1414"
"75312","Desiro, A., Duckett, J. G., Pressel, S., Villarreal, J. C. and Bidartondo, M. I.",2013,"Fungal symbioses in hornworts: a chequered history","Proceedings of the Royal Society B-Biological Sciences","280"," 1759 ",""
"66684","Zhang, S. B., Zhang, J. L., Slik, J. W. F. and Cao, K. F.",2012,"Leaf element concentrations of terrestrial plants across China are influenced by taxonomy and the environment","Global Ecology and Biogeography","21"," 8 ","809-818"
"71661","Waples, R. S.",2013,"Special Section: Incorporating Climate Change into Risk Analyses under the U.S. Endangered Species Act","Conservation Biology","27"," 6 ","1137-1137"
"57626","Addison, B., Klasing, K. C., Robinson, W. D., Austin, S. H. and Ricklefs, R. E.",2009,"Ecological and life-history factors influencing the evolution of maternal antibody allocation: a phylogenetic comparison","Proceedings of the Royal Society B-Biological Sciences","276"," 1675 ","3979-3987"
"37272","Crews, T. E. and Peoples, M. B.",2004,"Legume versus fertilizer sources of nitrogen: ecological tradeoffs and human needs","Agriculture Ecosystems & Environment","102","3","279-297"
"74611","Hallwass, G., Lopes, P. F., Juras, A. A. and Silvano, R. A. M.",2013,"Fishers' knowledge identifies environmental changes and fish abundance trends in impounded tropical rivers","Ecological Applications","23"," 2 ","392-407"
"41996","Swan, C. M. and Palmer, M. A.",2006,"Composition of speciose leaf litter alters stream detritivore growth, feeding activity and leaf breakdown","Oecologia","147","3","469-478"
"49409","Yin, Y., Nan, Z. B., Li, C. J. and Hou, F. J.",2008,"Root-invading fungi of milk vetch on the Loess Plateau, China","Agriculture Ecosystems & Environment","124"," 1-2 ","51-59"
"64222","Lin, Y. C., Chang, L. W., Yang, K. C., Wang, H. H. and Sun, I. F.",2011,"Point patterns of tree distribution determined by habitat heterogeneity and dispersal limitation","Oecologia","165"," 1 ","175-184"
"42212","Sfenthourakis, S., Tzanatos, E. and Giokas, S.",2006,"Species co-occurrence: the case of congeneric species and a causal approach to patterns of species association","Global Ecology and Biogeography","15","1","39-49"
"65061","Griswold, C. K., Taylor, C. M. and Norris, D. R.",2011,"The equilibrium population size of a partially migratory population and its response to environmental change","Oikos","120"," 12 ","1847-1859"
"67905","Rascher, K. G., Hellmann, C., Maguas, C. and Werner, C.",2012,"Community scale 15N isoscapes: tracing the spatial impact of an exotic N2-fixing invader","Ecology Letters","15"," 5 ","484-491"
"44898","Bruvoll, A. and Foehn, T.",2006,"Transboundary effects of environmental policy: Markets and emission leakages","Ecological Economics","59","4","499-510"
"62955","Schwemmer, P., Mendel, B., Sonntag, N., Dierschke, V. and Garthe, S.",2011,"Effects of ship traffic on seabirds in offshore waters: implications for marine conservation and spatial planning","Ecological Applications","21"," 5 ","1851-1860"
"44978","Boyer, E. W., Alexander, R. B., Parton, W. J., Li, C. S., Butterbach-Bahl, K., Donner, S. D., Skaggs, R. W. and Del Gross, S. J.",2006,"Modeling denitrification in terrestrial and aquatic ecosystems at regional scales","Ecological Applications","16","6","2123-2142"
"66814","Wilmking, M., Sanders, T. G. M., Zhang, Y. X., Kenter, S., Holzkamper, S. and Crittenden, P. D.",2012,"Effects of Climate, Site Conditions, and Seed Quality on Recent Treeline Dynamics in NW Russia: Permafrost and Lack of Reproductive Success Hamper Treeline Advance?","Ecosystems","15"," 7 ","1053-1064"
"40816","Damschen, E. I., Rosenfeld, K. M., Wyer, M., Murphy-Medley, D., Wentworth, T. R. and Haddad, N. M.",2005,"Visibility matters: increasing knowledge of women's contributions to ecology","Frontiers in Ecology and the Environment","3","4","212-219"
"74438","Hoffman, F. M., Kumar, J., Mills, R. T. and Hargrove, W. W.",2013,"Representativeness-based sampling network design for the State of Alaska","Landscape Ecology","28"," 8 ","1567-1586"
"58663","Sakamoto, M.",2010,"Jaw biomechanics and the evolution of biting performance in theropod dinosaurs","Proceedings of the Royal Society B-Biological Sciences","277"," 1698 ","3327-3333"
"38581","Shackell, N. L., Frank, K. T. and Brickman, D. W.",2005,"Range contraction may not always predict core areas: An example from marine fish","Ecological Applications","15","4","1440-1449"
"45069","Bers, A. V., Prendergast, G. S., Zurn, C. M., Hansson, L., Head, R. M. and Thomason, J. C.",2006,"A comparative study of the anti-settlement properties of mytilid shells","Biology Letters","2","1","88-91"
"49328","Ah-Peng, C., Chuah-Petiot, M., Descamps-Julien, B., Bardat, J., Stamenoff, P. and Strasberg, D.",2007,"Bryophyte diversity and distribution along an altitudinal gradient on a lava flow in La Reunion","Diversity and Distributions","13"," 5 ","654-662"
"74475","Hester, S. M., Cacho, O. J., Panetta, F. D. and Hauser, C. E.",2013,"Economic aspects of post-border weed risk management","Diversity and Distributions","19"," 5-6 ","580-589"
"64212","Lindstrom, T., Hakansson, N. and Wennergren, U.",2011,"The shape of the spatial kernel and its implications for biological invasions in patchy environments","Proceedings of the Royal Society B-Biological Sciences","278"," 1711 ","1564-1571"
"43568","Knight, A. T., Driver, A., Cowling, R. M., Maze, K., Desmet, P. G., Lombard, A. T., Rouget, M., Botha, M. A., Boshoff, A. F., Castley, J. G., Goodman, P. S., MacKinnon, K., Pierce, S. M., Sims-Castley, R., Stewart, W. I. and Von Hase, A.",2006,"Designing systematic conservation assessments that promote effective implementation: Best practice from South Africa","Conservation Biology","20","3","739-750"
"48521","Devictor, V. and Jiguet, F.",2007,"Community richness and stability in agricultural landscapes: The importance of surrounding habitats","Agriculture Ecosystems & Environment","120"," 2-4 ","179-184"
"56705","Dikow, T.",2009,"Phylogeny of Asilidae Inferred from Morphological Characters of Imagines (Insecta: Diptera: Brachycera: Asiloidea)","Bulletin of the American Museum of Natural History"," "," 319 ","1-175"
"76534","Wood, C. L.",2014,"Are non-native species more likely to become pests? Influence of biogeographic origin on the impacts of freshwater organisms(3)","Frontiers in Ecology and the Environment","12"," 4 ","206-206"
"68835","Liu, X. M.",2012,"jPopGen Suite: population genetic analysis of DNA polymorphism from nucleotide sequences with errors","Methods in Ecology and Evolution","3"," 4 ","624-627"
"36133","Longcore, T. and Rich, C.",2004,"Ecological light pollution","Frontiers in Ecology and the Environment","2","4","191-198"
"52480","Dixson, D. L., Jones, G. P., Munday, P. L., Planes, S., Pratchett, M. S., Srinivasan, M., Syms, C. and Thorrold, S. R.",2008,"Coral reef fish smell leaves to find island homes","Proceedings of the Royal Society B-Biological Sciences","275"," 1653 ","2831-2839"
"66609","Agimass, F. and Mekonnen, A.",2011,"Low-income fishermen's willingness-to-pay for fisheries and watershed management: An application of choice experiment to Lake Tana, Ethiopia","Ecological Economics","71"," ","162-170"
"52621","Coyer, J. A., Hoarau, G., Sjotun, K. and Olsen, J. L.",2008,"Being abundant is not enough: a decrease in effective population size over eight generations in a Norwegian population of the seaweed, Fucus serratus","Biology Letters","4"," 6 ","755-757"
